Tourismus seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9778183;      Oberrieden;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778184;      Oberschönegg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778186;      Ottobeuren, M;8;566;48503;12214;36289;89136;20692;68444;1,8;1,7;1,9;573;3490;6,1;9;618;48223;10839;37384;90690;18766;71924;1,9;1,7;1,9;220;2212;10,1;8;520;22654;4203;18451;48542;7448;41094;2,1;1,8;2,2;167;2788;16,7;8;522;23329;3784;19545;52470;7209;45261;2,2;1,9;2,3;434;3984;9,2;8;680;36155;8631;27524;69714;15761;53953;1,928198036;1,826091994;1,960216538;–;–;–;8;680;41323;10631;30692;79147;18981;60166;1,915325606;1,785438811;1,960315392;2844;6587;2,3
9778187;      Pfaffenhausen, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–
9778188;      Pleß;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778190;      Salgen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778196;      Sontheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778199;      Stetten;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9778202;      Trunkelsberg;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9778203;      Türkheim, M;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9778204;      Tussenhausen, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778205;      Ungerhausen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778207;      Unteregg;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9778209;      Rammingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778214;      Westerheim;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9778216;      Wiedergeltingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778217;      Winterrieden;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9778218;      Wolfertschwenden;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778219;      Woringen;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9778221;      Kettershausen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9778444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779111;      Alerheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779112;      Amerdingen;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779115;      Asbach-Bäumenheim;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;3;99;3164;736;2428;12755;5734;7021;4;7,8;2,9;–;–;–;3;99;4890;1156;3734;15736;6231;9505;3,21799591;5,390138408;2,545527584;–;–;–;3;99;4642;1120;3522;17213;4813;12400;3,708099957;4,297321429;3,52072686;–;–;–
9779117;      Auhausen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779126;      Buchdorf;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779129;      Daiting;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779130;      Deiningen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–
9779131;      Donauwörth, GKSt;17;639;37988;8917;29071;78654;19871;58783;2,1;2,2;2;–;–;–;17;647;38111;10284;27827;79267;26615;52652;2,1;2,6;1,9;–;–;–;14;501;19196;3594;15602;41040;11714;29326;2,1;3,3;1,9;–;–;–;13;507;20031;4268;15763;42874;12635;30239;2,1;3;1,9;–;–;–;14;519;29545;7819;21726;59107;18277;40830;2,000575393;2,337511191;1,879315106;–;–;–;13;506;33526;9427;24099;66518;22641;43877;1,984072063;2,401718468;1,820697954;–;–;–
9779136;      Ederheim;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779138;      Ehingen a.Ries;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779146;      Forheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779147;      Fremdingen;4;183;5139;313;4826;15821;1109;14712;3,1;3,5;3;–;–;–;4;183;6426;594;5832;17762;1629;16133;2,8;2,7;2,8;–;–;–;3;127;2506;227;2279;6678;718;5960;2,7;3,2;2,6;–;–;–;3;124;2626;258;2368;7040;608;6432;2,7;2,4;2,7;–;–;–;4;180;4532;407;4125;11832;996;10836;2,610767873;2,447174447;2,626909091;–;–;–;4;180;5681;592;5089;15002;1322;13680;2,640732265;2,233108108;2,688150914;–;–;–
9779148;      Fünfstetten;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779149;      Genderkingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779154;      Hainsfarth;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779155;      Harburg (Schwaben), St;5;100;7741;2066;5675;12006;3086;8920;1,6;1,5;1,6;–;–;–;5;105;9783;1990;7793;14316;3149;11167;1,5;1,6;1,4;–;–;–;4;103;6708;645;6063;10703;1102;9601;1,6;1,7;1,6;–;–;–;4;103;6060;714;5346;10464;1347;9117;1,7;1,9;1,7;–;–;–;4;103;9150;1557;7593;15039;2568;12471;1,643606557;1,649325626;1,642433821;–;–;–;4;103;8810;1836;6974;14937;2863;12074;1,695459705;1,559368192;1,73128764;–;–;–
9779162;      Hohenaltheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779163;      Holzheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779167;      Huisheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779169;      Kaisheim, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779176;      Maihingen;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779177;      Marktoffingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779178;      Marxheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779180;      Megesheim;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779181;      Mertingen;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9779184;      Mönchsdeggingen;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779185;      Möttingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779186;      Monheim, St;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9779187;      Münster;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779188;      Munningen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779192;      Niederschönenfeld;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779194;      Nördlingen, GKSt;13;639;57554;10537;47017;105621;16900;88721;1,8;1,6;1,9;–;–;–;12;698;62066;12663;49403;113694;20447;93247;1,8;1,6;1,9;–;–;–;13;912;34740;5427;29313;66409;9712;56697;1,9;1,8;1,9;–;–;–;13;830;34794;4830;29964;64763;9967;54796;1,9;2,1;1,8;–;–;–;13;870;58693;10353;48340;109066;19817;89249;1,858245447;1,91413117;1,846276376;–;–;–;13;870;59582;10649;48933;109260;21902;87358;1,833775301;2,056718941;1,785257393;–;–;–
9779196;      Oberndorf a.Lech;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9779197;      Oettingen i.Bay., St;2;.;.;.;.;.;.;.;.;.;.;1582;6724;4,3;2;.;.;.;.;.;.;.;.;.;.;1195;5196;4,3;2;.;.;.;.;.;.;.;.;.;.;896;5201;5,8;2;.;.;.;.;.;.;.;.;.;.;1194;7589;6,4;2;.;1159;0;1159;2741;0;2741;2,364969802;#DIV/0!;2,364969802;1494;8751;5,9;3;.;1769;0;1769;3616;0;3616;2,044092708;#DIV/0!;2,044092708;1436;7847;5,5
9779198;      Otting;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9779201;      Rain, St;5;308;20841;2798;18043;36946;5873;31073;1,8;2,1;1,7;–;–;–;5;308;20942;2863;18079;37615;5899;31716;1,8;2,1;1,8;–;–;–;5;321;9882;835;9047;19626;2687;16939;2;3,2;1,9;–;–;–;4;134;6487;487;6000;14485;2093;12392;2,2;4,3;2,1;–;–;–;4;176;11210;739;10471;20266;1638;18628;1,807850134;2,216508796;1,779008691;–;–;–;4;176;13073;793;12280;24692;2297;22395;1,888778398;2,896595208;1,823697068;–;–;–
9779203;      Reimlingen;3;151;7590;–;7590;22653;–;22653;3;–;3;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9779206;      Rögling;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779217;      Tagmersheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779218;      Tapfheim;4;39;1365;28;1337;7072;89;6983;5,2;3,2;5,2;–;–;–;4;39;898;12;886;6332;42;6290;7,1;3,5;7,1;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;3;.;317;5;312;3074;5;3069;9,7;1;9,8;–;–;–;3;.;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–
9779224;      Wallerstein, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779226;      Wechingen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779228;      Wemding, St;10;373;21386;1989;19397;53351;4393;48958;2,5;2,2;2,5;100;781;7,8;10;359;20156;1849;18307;51824;4498;47326;2,6;2,4;2,6;130;1581;12,2;10;374;10730;743;9987;32978;1967;31011;3,1;2,6;3,1;62;1778;28,7;10;467;10295;764;9531;31697;2082;29615;3,1;2,7;3,1;901;2570;2,9;10;444;14384;1150;13234;35869;2668;33201;2,493673526;2,32;2,508765301;860;2673;3,1;10;455;15254;1256;13998;39540;3339;36201;2,592106988;2,65843949;2,586155165;713;2407;3,4
9779231;      Wolferstadt;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9779444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9780112;      Altusried, M;3;36;1975;53;1922;2772;105;2667;1,4;2;1,4;1713;14049;8,2;3;34;2191;74;2117;2939;153;2786;1,3;2,1;1,3;2191;13819;6,3;4;52;1934;111;1823;3759;383;3376;1,9;3,5;1,9;1395;8560;6,1;4;52;1893;88;1805;3686;143;3543;1,9;1,6;2;–;–;–;4;52;2139;65;2074;4165;130;4035;1,947171576;2;1,945515911;–;–;–;3;42;1906;67;1839;4161;175;3986;2,183105981;2,611940299;2,167482327;–;–;–
