;;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;;;;;;;;;;;;
;;2017;2017;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2020;2020
;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;
;;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land
;;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm
9677186;      Steinfeld;7;7;6;6;388;388;62,17;62,17;12;12;7;7;544;544;74,71;74,71;7;5;14;3;430;.;30,67;.;11;9;14;6;535;.;37,92;.
9677189;      Thüngen, M;1;1;1;1;.;.;.;.;1;1;1;1;.;.;.;.;12;12;8;8;1075;1075;135;135;8;7;7;6;633;.;88,96;.
9677193;      Urspringen;7;7;5;5;279;279;54,53;54,53;7;7;3;3;153;153;44,32;44,32;6;3;18;5;376;139;20,41;26,48;6;6;5;5;344;344;68,74;68,74
9677200;      Wiesthal;–;–;–;–;–;–;–;–;2;2;1;1;.;.;.;.;3;3;2;2;57;57;33,91;33,91;5;5;4;4;240;240;59,75;59,75
9677203;      Zellingen, M;9;9;6;6;916;916;148,99;148,99;16;12;21;8;1601;877;75,22;107,05;9;7;10;5;1080;.;112,38;.;43;41;37;31;5240;.;141,12;.
9677444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678115;      Bergrheinfeld;4;1;6;1;108;.;17,02;.;7;6;5;4;403;.;80,12;.;5;5;4;4;523;523;142,6;142,6;7;7;4;4;763;763;173,23;173,23
9678122;      Dingolshausen;5;4;4;2;218;.;50,1;.;11;11;8;8;549;549;71,97;71,97;9;9;7;7;445;445;64,92;64,92;2;2;1;1;.;.;.;.
9678123;      Dittelbrunn;16;16;10;10;1162;1162;112,32;112,32;16;16;12;12;1022;1022;86,49;86,49;16;16;19;19;2531;2531;136,35;136,35;15;15;12;12;1480;1480;119,29;119,29
9678124;      Donnersdorf;3;3;2;2;122;122;51,74;51,74;11;11;8;8;502;502;60,09;60,09;5;5;3;3;124;124;40,92;40,92;6;6;4;4;317;317;70,69;70,69
9678128;      Euerbach;5;5;3;3;219;219;62,53;62,53;7;6;11;4;1198;.;108,69;.;9;6;11;3;916;273;80,95;82,5;4;3;4;2;323;.;72,79;.
9678130;      Frankenwinheim;–;–;–;–;–;–;–;–;3;3;5;5;279;279;59,1;59,1;1;1;1;1;.;.;.;.;15;15;11;11;1007;1007;89,7;89,7
9678132;      Geldersheim;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.;1;1;0;0;.;.;.;.;11;11;18;18;1800;1800;98,71;98,71
9678134;      Gerolzhofen, St;19;14;17;9;1297;1106;75,76;119,3;19;15;20;14;1791;1598;90,44;118,22;9;4;11;3;484;236;42,24;68,23;6;6;5;5;591;591;129,35;129,35
9678135;      Gochsheim;9;1;20;0;940;.;47,03;.;10;6;12;3;762;374;61,72;138,55;13;6;37;3;1751;639;47,11;198,8;6;3;19;2;1201;273;64,03;157,44
9678136;      Grafenrheinfeld;9;6;13;3;1260;584;95,8;167,8;18;17;22;10;2372;.;106,05;.;4;3;5;1;537;.;113,15;.;3;3;2;2;450;450;250,08;250,08
9678138;      Grettstadt;19;18;21;13;1198;.;58,22;.;38;38;33;33;3096;3096;93,16;93,16;13;10;22;9;1253;812;58,19;93,17;6;5;7;3;422;.;60,57;.
9678150;      Kolitzheim;25;25;17;17;1215;1215;72,37;72,37;31;31;22;22;1917;1917;86,6;86,6;7;7;5;5;382;382;79,23;79,23;15;14;27;10;1322;.;49,81;.
9678153;      Lülsfeld;3;3;2;2;103;103;47,47;47,47;2;2;1;1;.;.;.;.;9;9;7;7;389;389;54,88;54,88;6;6;6;6;367;367;59,47;59,47
9678157;      Michelau i.Steigerwald;2;2;2;2;.;.;.;.;5;5;5;5;176;176;37,73;37,73;12;12;8;8;346;346;41,84;41,84;3;3;2;2;71;71;42,44;42,44
9678160;      Niederwerrn;1;1;1;1;.;.;.;.;5;5;3;3;493;493;176,67;176,67;5;5;3;3;494;494;176,42;176,42;4;3;4;4;562;.;125,05;.
9678164;      Oberschwarzach, M;2;2;1;1;.;.;.;.;10;10;8;8;352;352;46,77;46,77;11;11;8;8;513;513;63,15;63,15;23;22;18;16;936;.;51,92;.
9678168;      Poppenhausen;9;6;9;5;446;269;48,45;50,64;6;6;6;6;264;264;46,03;46,03;6;6;5;5;230;230;47,6;47,6;43;42;46;32;4384;.;95,43;.
9678170;      Röthlein;8;8;6;6;543;543;88,73;88,73;6;4;60;2;1332;.;22,38;.;5;3;19;2;1507;.;78,5;.;31;29;43;17;4463;.;103,73;.
9678174;      Schonungen;22;20;23;20;1643;.;70,1;.;19;13;39;8;1053;621;26,85;74,97;15;11;11;7;842;566;73,41;77,65;15;13;13;8;763;.;59,75;.
9678175;      Schwanfeld;5;5;4;4;228;228;59,25;59,25;3;3;2;2;111;111;62,02;62,02;5;5;5;5;424;424;79,85;79,85;2;1;5;1;.;.;.;.
9678176;      Schwebheim;–;–;–;–;–;–;–;–;5;5;3;3;442;442;127,88;127,88;2;2;1;1;.;.;.;.;4;4;5;5;725;725;149,08;149,08
9678178;      Sennfeld;3;3;1;1;302;302;235,81;235,81;1;1;2;2;.;.;.;.;5;4;2;2;459;.;260,8;.;7;7;5;5;727;727;138,98;138,98
9678181;      Stadtlauringen, M;11;11;12;12;454;454;38,51;38,51;23;22;18;16;698;.;38,17;.;28;23;32;20;1054;774;33,29;38,08;27;26;32;26;885;.;27,72;.
9678183;      Sulzheim;4;3;5;2;127;.;25,21;.;5;5;7;7;241;241;32,53;32,53;16;16;10;10;677;677;67,58;67,58;13;13;10;10;823;823;82,47;82,47
9678186;      Üchtelhausen;12;12;9;9;585;585;68,81;68,81;12;11;9;8;557;.;63,42;.;9;8;8;6;550;.;70,41;.;4;4;3;3;229;229;80,68;80,68
9678190;      Waigolshausen;8;8;9;9;439;439;49,68;49,68;3;3;3;3;285;285;94,9;94,9;1;1;1;1;.;.;.;.;2;2;3;3;.;.;.;.
9678192;      Wasserlosen;14;14;11;11;435;435;38,75;38,75;12;12;10;10;396;396;41,37;41,37;6;6;4;4;221;221;50,66;50,66;9;9;7;7;380;380;50,77;50,77
9678193;      Werneck, M;16;13;29;9;1544;604;53,76;70,94;31;27;45;24;2808;1650;62,24;68,86;39;37;36;28;3637;.;101,92;.;24;20;30;13;2171;1345;71,93;101,58
9678196;      Wipfeld;3;3;3;3;197;197;72,12;72,12;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9678444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679114;      Aub, St;1;1;1;1;.;.;.;.;6;6;5;5;250;250;46,99;46,99;4;3;5;2;149;.;30,74;.;2;2;2;2;.;.;.;.
9679117;      Bergtheim;67;67;48;48;7079;7079;148,89;148,89;13;7;20;6;1868;732;94,34;130,74;10;8;9;5;1007;.;106,93;.;10;8;10;5;1137;.;118,99;.
9679118;      Bieberehren;2;2;1;1;.;.;.;.;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.;2;2;2;2;.;.;.;.
9679122;      Bütthard, M;5;5;3;3;166;166;57,34;57,34;5;5;3;3;224;224;64,6;64,6;1;1;1;1;.;.;.;.;1;1;1;1;.;.;.;.
9679124;      Eibelstadt, St;7;7;4;4;1592;1592;420,59;420,59;4;4;3;3;1362;1362;473,12;473,12;4;–;9;–;766;–;84,64;–;8;8;5;5;1786;1786;391,47;391,47
9679126;      Eisingen;4;3;15;14;789;.;51,31;.;4;4;3;3;565;565;171,18;171,18;2;2;1;1;.;.;.;.;3;3;2;2;522;522;233,02;233,02
9679128;      Erlabrunn;2;2;2;2;.;.;.;.;4;4;3;3;948;948;330,22;330,22;5;5;2;2;747;747;327,74;327,74;–;–;–;–;–;–;–;–
9679130;      Estenfeld;9;4;29;3;2724;523;92,57;189,32;5;2;8;1;722;.;91,37;.;63;61;48;39;13382;.;277,73;.;18;18;12;12;4310;4310;357,87;357,87
9679131;      Frickenhausen a.Main, M;1;1;1;1;.;.;.;.;5;5;3;3;420;420;140,32;140,32;1;1;1;1;.;.;.;.;7;7;4;4;676;676;161,07;161,07
9679134;      Gaukönigshofen;13;12;8;7;634;.;83,92;.;12;12;8;8;827;827;98,96;98,96;5;5;5;5;582;582;108,77;108,77;13;13;9;9;770;770;88,32;88,32
9679135;      Gelchsheim, M;2;2;1;1;.;.;.;.;3;3;2;2;104;104;47,45;47,45;9;9;7;7;266;266;38,33;38,33;9;9;6;6;319;319;52,09;52,09
9679136;      Gerbrunn;4;3;2;2;461;.;210,74;.;5;5;4;4;1719;1719;441,57;441,57;5;5;2;2;808;808;362,82;362,82;3;3;2;2;1306;1306;526,83;526,83
9679137;      Geroldshausen;28;28;18;18;2283;2283;123,97;123,97;6;6;4;4;445;445;118,85;118,85;1;1;1;1;.;.;.;.;2;2;2;2;.;.;.;.
9679138;      Giebelstadt, M;11;9;12;5;580;.;48,19;.;5;5;4;4;377;377;90,11;90,11;15;14;11;9;968;.;90,02;.;15;11;17;8;1485;1108;84,9;145,16
9679141;      Greußenheim;3;2;5;1;270;.;59,83;.;21;21;12;12;1961;1961;169,5;169,5;10;8;10;5;1044;.;103,61;.;8;6;8;3;774;.;97,62;.
9679142;      Güntersleben;14;13;9;7;1142;.;122,17;.;6;4;11;2;872;.;79,76;.;3;1;7;1;527;.;78,8;.;1;–;0;–;.;–;.;–
9679143;      Hausen b.Würzburg;5;4;5;3;345;.;64,62;.;7;7;6;6;528;528;89,16;89,16;11;11;7;7;872;872;120,37;120,37;5;5;3;3;404;404;131,75;131,75
9679144;      Helmstadt, M;8;8;6;6;548;548;90,9;90,9;6;6;4;4;359;359;91,26;91,26;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.
9679146;      Hettstadt;6;5;14;4;889;.;65,75;.;43;43;25;25;5064;5064;199,05;199,05;4;4;2;2;572;572;235,67;235,67;5;4;21;2;1083;.;51,48;.
9679147;      Höchberg, M;9;9;7;7;2078;2078;311,3;311,3;7;7;6;6;1024;1024;179,01;179,01;13;12;11;9;3504;.;317,29;.;9;7;20;5;2758;.;139,13;.
9679149;      Holzkirchen;5;5;3;3;267;267;86,87;86,87;6;6;5;5;339;339;63,93;63,93;3;3;2;2;197;197;92,04;92,04;1;1;1;1;.;.;.;.
9679153;      Kirchheim;3;2;2;2;173;.;97,47;.;37;37;29;29;2653;2653;90,92;90,92;14;14;9;9;854;854;99,87;99,87;7;1;4;0;31;.;8,3;.
9679154;      Kist;16;15;18;8;2383;.;129,61;.;7;7;21;21;1525;1525;71,64;71,64;6;5;5;5;776;.;143,16;.;1;1;2;2;.;.;.;.
9679155;      Kleinrinderfeld;3;3;2;2;174;174;74,33;74,33;6;6;4;4;503;503;115,74;115,74;7;6;6;4;574;.;94,89;.;4;4;3;3;304;304;113,89;113,89
9679156;      Kürnach;8;8;6;6;1187;1187;212,54;212,54;6;1;18;1;1733;.;98,47;.;38;38;19;19;5985;5985;310,58;310,58;4;4;1;1;355;355;270,51;270,51
9679161;      Margetshöchheim;6;6;5;5;1819;1819;361,4;361,4;11;11;7;7;2033;2033;302,73;302,73;7;6;6;3;1383;.;244,98;.;1;1;1;1;.;.;.;.
9679164;      Neubrunn, M;1;1;1;1;.;.;.;.;7;7;5;5;323;323;70,15;70,15;4;4;2;2;121;121;57,04;57,04;18;18;11;11;1193;1193;107,1;107,1
9679165;      Altertheim;4;4;2;2;148;148;67,24;67,24;5;4;10;2;417;.;41,8;.;9;7;27;4;991;.;36,82;.;3;3;2;2;235;235;101,99;101,99
9679167;      Eisenheim, M;2;2;1;1;.;.;.;.;3;3;2;2;185;185;90,58;90,58;4;4;4;4;512;512;142,6;142,6;1;1;1;1;.;.;.;.
9679169;      Oberpleichfeld;2;2;2;2;.;.;.;.;1;1;1;1;.;.;.;.;2;2;2;2;.;.;.;.;1;1;1;1;.;.;.;.
9679170;      Ochsenfurt, St;11;9;14;6;1580;.;115;.;10;9;7;4;716;.;107,49;.;13;10;30;13;2103;1281;70,71;98,41;45;44;36;35;4128;.;114,04;.
9679174;      Prosselsheim;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.;1;1;0;0;.;.;.;.;–;–;–;–;–;–;–;–
9679175;      Randersacker, M;4;4;3;3;869;869;310,2;310,2;2;2;2;2;.;.;.;.;4;3;7;2;747;.;103,63;.;5;5;4;4;1497;1497;357,22;357,22
9679176;      Reichenberg, M;23;21;23;18;3428;.;151,79;.;15;13;17;8;1676;.;96,46;.;2;2;1;1;.;.;.;.;3;2;4;1;400;.;110,72;.
9679177;      Remlingen, M;9;9;6;6;508;508;78,88;78,88;5;5;4;4;378;378;93,19;93,19;4;3;2;1;59;.;36,5;.;7;7;6;6;503;503;81,96;81,96
9679179;      Riedenheim;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679180;      Rimpar, M;34;31;21;17;3530;3428;172,19;204,23;20;20;11;11;2201;2201;198,3;198,3;18;17;12;11;2674;.;218,63;.;9;8;10;5;1461;.;139,23;.
9679182;      Röttingen, St;3;3;2;2;63;63;36,43;36,43;3;2;3;2;155;.;51,31;.;5;4;7;7;221;.;31,32;.;4;4;3;3;217;217;71,76;71,76
9679185;      Rottendorf;4;3;3;2;752;.;267,45;.;4;4;2;2;1028;1028;436,7;436,7;9;5;13;4;2038;1054;160,09;246,95;4;3;5;2;1211;.;226,59;.
9679187;      Sommerhausen, M;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.
9679188;      Sonderhofen;5;5;4;4;234;234;53,86;53,86;4;4;3;3;166;166;55,94;55,94;–;–;–;–;–;–;–;–;4;4;3;3;187;187;60,67;60,67
9679192;      Tauberrettersheim;2;2;4;4;.;.;.;.;5;5;3;3;227;227;69,56;69,56;2;2;1;1;.;.;.;.;2;2;1;1;.;.;.;.
9679193;      Theilheim;2;2;1;1;.;.;.;.;7;7;27;27;997;997;36,83;36,83;1;1;0;0;.;.;.;.;2;2;3;3;.;.;.;.
9679194;      Thüngersheim;6;6;6;6;906;906;149,49;149,49;5;4;2;1;342;.;142,89;.;2;2;4;4;.;.;.;.;9;9;30;30;497;497;16,45;16,45
9679196;      Uettingen;4;3;10;2;463;.;48;.;2;2;1;1;.;.;.;.;4;4;3;3;387;387;133,89;133,89;3;3;3;3;536;536;183,56;183,56
9679200;      Leinach;8;8;6;6;568;568;100,85;100,85;10;10;7;7;791;791;105,73;105,73;4;3;3;2;388;.;133,84;.;5;5;7;7;521;521;75,49;75,49
9679201;      Unterpleichfeld;4;3;4;3;259;.;58,05;.;4;3;12;4;1116;.;92,38;.;3;2;6;2;522;.;83,33;.;2;2;1;1;.;.;.;.
9679202;      Veitshöchheim;5;4;14;9;2068;.;147;.;13;12;12;7;3309;.;274,6;.;29;26;30;13;7308;6200;245,34;465,41;32;31;18;15;7000;.;396,72;.
9679204;      Waldbrunn;4;4;2;2;335;335;181,48;181,48;2;2;1;1;.;.;.;.;45;45;25;25;5560;5560;220,43;220,43;13;12;9;7;1573;.;184,7;.
9679205;      Waldbüttelbrunn;9;6;14;4;1301;528;93,65;131,72;11;9;9;6;1402;.;153,79;.;5;4;4;2;625;.;177,9;.;4;2;9;1;992;.;105,65;.
9679206;      Winterhausen, M;3;3;3;3;506;506;172,06;172,06;2;2;2;2;.;.;.;.;3;3;2;2;366;366;168,71;168,71;3;3;3;3;815;815;258,27;258,27
9679209;      Zell a.Main, M;1;1;0;0;.;.;.;.;5;5;4;4;1072;1072;271,67;271,67;2;2;1;1;.;.;.;.;3;3;2;2;445;445;235,57;235,57
9679444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9771111;      Adelzhausen;3;3;5;5;837;837;171,27;171,27;2;2;1;1;.;.;.;.;4;2;11;2;1326;.;124,75;.;3;–;5;–;152;–;32,35;–
9771112;      Affing;6;5;4;3;506;.;140,05;.;9;8;18;17;3205;.;175,23;.;29;29;18;18;4648;4648;262,53;262,53;5;5;3;3;552;552;187,92;187,92
9771113;      Aichach, St;20;20;16;16;3480;3480;215,96;215,96;12;9;16;8;2211;1994;139,44;245,19;35;29;58;28;12324;10026;211,78;363,84;20;17;23;10;5217;4261;231,12;436,33
9771114;      Aindling, M;10;10;7;7;1323;1323;179,18;179,18;39;39;27;27;4394;4394;162,39;162,39;14;14;10;10;2280;2280;239,06;239,06;14;13;17;13;3443;.;202,49;.
9771122;      Dasing;44;39;96;25;14451;8970;149,82;354,07;13;9;20;4;3213;1461;161,58;360,35;13;11;31;7;2875;.;92,56;.;14;10;18;12;4785;4294;272,36;354,8
9771129;      Eurasburg;1;1;1;1;.;.;.;.;2;1;2;1;.;.;.;.;20;20;11;11;3967;3967;348,17;348,17;19;19;14;14;4067;4067;297,06;297,06
9771130;      Friedberg, St;23;22;32;16;10188;.;316,99;.;27;20;38;18;12272;10105;324,86;550,68;53;47;105;46;22007;14272;208,94;309,71;49;37;82;27;22822;16545;277,46;619,72
9771140;      Hollenbach;24;24;17;17;2646;2646;157,84;157,84;6;3;14;2;912;301;64,19;160,56;5;1;7;1;419;.;57,93;.;6;4;6;4;727;.;125,66;.
9771141;      Inchenhofen, M;10;9;6;5;808;.;146,22;.;7;6;6;4;757;.;135,14;.;11;7;7;6;832;817;117,52;145,57;6;3;12;2;906;482;74,79;222,22
9771142;      Kissing;21;13;30;6;5408;2569;181,69;423,76;11;10;7;5;1983;.;303,7;.;12;5;25;2;4013;1486;161,38;606,31;10;7;35;3;9753;1673;279,1;545,57
9771144;      Kühbach, M;12;12;9;9;1390;1390;148,54;148,54;7;7;6;6;729;729;129,49;129,49;8;8;8;8;1313;1313;155,52;155,52;7;7;34;34;2799;2799;81,67;81,67
9771145;      Merching;28;27;27;24;6962;.;257,84;.;12;11;10;6;2023;.;206,42;.;3;1;28;0;.;.;.;.;7;7;5;5;3204;3204;601,61;601,61
9771146;      Mering, M;10;9;9;8;4535;.;497,92;.;34;34;16;16;8256;8256;502,64;502,64;18;16;14;10;7014;.;501,55;.;21;9;42;5;7242;3590;171,75;770,41
9771149;      Obergriesbach;3;3;2;2;545;545;223,24;223,24;4;4;3;3;1007;1007;294;294;1;1;1;1;.;.;.;.;3;3;4;4;1181;1181;306,19;306,19
9771155;      Petersdorf;10;8;8;6;856;.;113,2;.;10;9;7;6;778;.;110,96;.;3;1;2;1;259;.;161,68;.;5;5;3;3;599;599;215,21;215,21
9771156;      Pöttmes, M;18;17;17;15;2528;.;147,07;.;19;18;17;15;2487;.;144,73;.;18;17;13;9;1676;.;132,91;.;27;25;29;20;3709;.;126,31;.
9771158;      Rehling;4;4;4;4;561;561;133,54;133,54;–;–;–;–;–;–;–;–;6;6;4;4;1155;1155;325,54;325,54;4;4;7;7;953;953;134,6;134,6
9771160;      Ried;2;2;1;1;.;.;.;.;14;14;14;14;2897;2897;200,41;200,41;3;3;2;2;477;477;298,62;298,62;3;3;2;2;614;614;348,52;348,52
9771162;      Schiltberg;1;1;1;1;.;.;.;.;18;18;14;14;2122;2122;153,75;153,75;6;6;4;4;786;786;220,55;220,55;5;5;3;3;568;568;221,63;221,63
9771163;      Schmiechen;6;4;13;10;747;.;55,94;.;2;1;8;5;.;.;.;.;–;–;–;–;–;–;–;–;13;13;8;8;1445;1445;177,84;177,84
9771165;      Sielenbach;6;3;3;2;404;385;130,81;184,18;5;3;4;2;603;.;138,47;.;14;10;10;6;1868;1460;179,43;259,13;6;6;3;3;706;706;278,82;278,82
9771168;      Steindorf;7;7;4;4;859;859;206,98;206,98;–;–;–;–;–;–;–;–;11;11;16;16;2242;2242;142,8;142,8;5;4;9;2;1321;.;145,04;.
9771169;      Todtenweis;4;4;3;3;301;301;105,41;105,41;3;2;4;1;373;.;99,43;.;6;1;12;1;1188;.;100,82;.;6;2;14;1;1256;.;92,68;.
9771176;      Baar (Schwaben);14;13;15;10;1219;.;81,51;.;8;8;6;6;790;790;125,77;125,77;3;3;2;2;297;297;131,89;131,89;4;2;5;2;364;.;67,27;.
9772111;      Adelsried;16;14;15;11;2395;.;162,98;.;7;3;7;3;558;535;83,57;163,33;26;23;18;14;3735;3590;208,24;257,8;1;1;0;0;.;.;.;.
9772114;      Allmannshofen;18;18;15;15;1644;1644;110,22;110,22;2;1;1;1;.;.;.;.;3;2;16;2;259;.;15,69;.;5;5;4;4;556;556;135;135
9772115;      Altenmünster;39;35;62;34;4103;3049;65,7;90,26;25;18;45;23;3945;2745;86,79;118,69;31;29;22;21;2605;.;117,28;.;32;28;31;22;4066;3642;129,14;167,21
9772117;      Aystetten;6;6;5;5;2237;2237;431,55;431,55;5;5;7;7;3115;3115;420,01;420,01;5;4;6;6;3409;.;580,87;.;5;5;7;7;4100;4100;565,68;565,68
9772121;      Biberbach, M;4;4;3;3;448;448;137,78;137,78;4;4;7;7;658;658;92,37;92,37;3;2;1;1;143;.;100,31;.;22;22;14;14;3233;3233;234,6;234,6
9772125;      Bobingen, St;38;22;31;20;6313;5230;201,44;266,61;21;18;46;32;10590;9037;229,12;280,41;70;66;47;40;14185;13295;304,77;328,39;32;31;18;17;6313;.;346,71;.
9772126;      Bonstetten;5;5;4;4;923;923;221,44;221,44;40;40;25;25;6904;6904;272,81;272,81;12;12;8;8;1953;1953;245,9;245,9;6;6;4;4;1094;1094;275,28;275,28
9772130;      Diedorf, M;43;43;24;24;6210;6210;259,54;259,54;10;9;6;6;1774;.;274,12;.;23;22;18;15;7052;.;382,31;.;10;9;14;5;3286;.;238,55;.
9772131;      Dinkelscherben, M;16;15;16;15;2824;.;181,17;.;19;19;13;13;2333;2333;174,88;174,88;10;10;8;8;1569;1569;191,68;191,68;30;23;126;14;3584;2290;28,47;164,47
9772134;      Ehingen;14;14;11;11;1201;1201;105,34;105,34;12;12;11;11;1360;1360;126,73;126,73;6;6;4;4;505;505;113,24;113,24;9;9;7;7;1077;1077;151,69;151,69
9772136;      Ellgau;7;6;6;5;376;.;62,95;.;7;3;12;2;809;217;66,68;101,17;5;2;9;2;543;.;62,14;.;5;3;7;2;478;.;72,46;.
9772137;      Emersacker;6;6;5;5;446;446;94,16;94,16;2;2;1;1;.;.;.;.;34;34;26;26;4364;4364;169;169;4;3;3;2;371;.;148,25;.
9772141;      Fischach, M;16;12;19;9;1717;1181;90,3;137,24;25;17;32;11;3246;2132;100,18;191,21;23;17;37;15;2909;2244;79,51;154,24;6;5;7;6;1459;.;196,36;.
9772145;      Gablingen;14;4;41;3;3725;776;90,15;261,51;15;10;20;9;3054;2363;154,36;260,57;3;1;21;1;1783;.;83,8;.;4;3;3;2;971;.;376,14;.
9772147;      Gersthofen, St;17;5;89;10;18312;7825;205,8;805,13;29;17;62;11;16021;5795;259,89;511,74;30;16;113;30;22645;9178;200,09;301,16;12;10;13;6;5514;.;425,1;.
9772148;      Gessertshausen;16;14;17;11;2448;.;147,41;.;11;8;20;8;2372;1608;121,01;193,65;14;13;17;16;2958;.;172,05;.;8;8;7;7;2665;2665;359,59;359,59
9772149;      Graben;21;11;30;6;2589;1039;87,04;176,19;15;10;38;5;3559;875;92,43;183,88;1;–;6;–;.;–;.;–;4;3;2;2;744;.;326,66;.
9772151;      Großaitingen;7;5;8;5;1217;.;152,01;.;9;6;14;7;2364;1785;167,42;262,64;8;6;12;4;1841;.;154,28;.;3;2;10;2;1013;.;106,29;.
9772156;      Heretsried;6;6;5;5;592;592;130,64;130,64;–;–;–;–;–;–;–;–;2;1;1;1;.;.;.;.;15;15;10;10;1702;1702;173,76;173,76
9772157;      Hiltenfingen;–;–;–;–;–;–;–;–;21;21;13;13;2055;2055;163,57;163,57;4;4;3;3;578;578;177,92;177,92;3;3;2;2;284;284;157,57;157,57
9772159;      Horgau;9;9;11;11;1790;1790;159,33;159,33;7;6;17;7;1700;.;98,37;.;14;12;12;8;2254;.;189,17;.;1;1;1;1;.;.;.;.
9772160;      Kleinaitingen;3;3;2;2;360;360;160,5;160,5;1;1;1;1;.;.;.;.;2;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9772162;      Klosterlechfeld;3;3;2;2;561;561;300,7;300,7;3;2;11;2;586;.;52,47;.;4;3;6;2;1137;.;176,65;.;–;–;–;–;–;–;–;–
9772163;      Königsbrunn, St;26;24;23;21;8347;.;356,26;.;16;14;27;23;9634;.;357,73;.;20;18;16;13;7997;.;498,17;.;1;1;1;1;.;.;.;.
9772166;      Kühlenthal;2;1;4;1;.;.;.;.;1;–;1;–;.;–;.;–;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9772167;      Kutzenhausen;19;18;15;14;1993;.;136,32;.;13;13;10;10;1469;1469;147,41;147,41;4;1;8;1;347;.;41,71;.;11;10;8;6;1543;.;201,09;.
9772168;      Langenneufnach;6;4;11;5;494;.;46,9;.;21;20;17;14;1659;.;98,57;.;1;1;1;1;.;.;.;.;2;1;9;1;.;.;.;.
9772170;      Langerringen;14;13;11;9;2089;.;194,18;.;20;18;17;13;2311;.;138,36;.;12;9;15;10;1897;1807;127,57;187,53;4;3;4;2;475;.;114,39;.
9772171;      Langweid a.Lech;7;4;17;5;2304;1479;133,08;280,21;4;1;5;1;647;.;125,19;.;7;6;5;5;1727;.;324,34;.;2;1;32;4;.;.;.;.
9772177;      Meitingen, M;17;10;26;13;3042;2049;116,01;159,4;15;14;16;14;3063;.;192,13;.;50;49;102;30;12855;.;126,46;.;4;4;3;3;550;550;167,57;167,57
9772178;      Mickhausen;13;11;11;8;938;.;84,07;.;9;9;8;8;578;578;73,55;73,55;2;1;11;1;.;.;.;.;1;1;1;1;.;.;.;.
