;;Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot)
;;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha
9678136;      Grafenrheinfeld;334,05;.;24,01;–;309,26;194,21;103,51;.;41,33;28,61;–;39,95;–;.;.;20,62;.;–;307,01;22,99;.;.;284,02;195,87;142,54;.;.;.;–;40,93;–;.;28,63;28,63;10,19;–;282;28;26;.;254;156;97;.;.;.;.;.;.;.;.;.;.;.;282;26;.;.;256;180;121;.;.;.;.;.;.;.;.;.;.;–
9678138;      Grettstadt;2147,19;138,6;128,53;.;2002,92;1241,7;555,63;.;478,27;56,04;.;254,5;1,65;.;249,36;.;157,89;116,78;2158,59;130,98;127,64;.;2024,29;1302,05;666,22;18,48;396,9;24,95;–;228,46;.;.;260,73;.;187,72;160,82;1658;124;121;.;1529;959;575;.;148;34;.;.;–;.;177;177;170;137;1626;116;109;5;1509;1029;479;20;236;135;.;.;0;.;.;97;191;136
9678150;      Kolitzheim;5442,69;269,73;258,04;.;4926,97;3096,55;1409,2;179;1042,52;293,83;16,55;794,05;3,38;36,27;288,32;283,01;372,38;297,11;5233,14;219,24;209,38;.;4780,24;3080,94;1617,88;183,75;895,84;215,41;30,2;732,77;2,65;34,3;347,61;319,63;381,61;287,39;5382;285;254;13;4889;3057;1747;205;640;192;31;.;3;60;334;321;498;380;5219;340;308;15;4681;2830;1424;317;475;458;136;642;4;85;.;219;513;366
9678153;      Lülsfeld;1027,54;42,27;42,27;–;984,37;543,52;405,06;–;100,75;21,79;–;184,36;–;–;64,03;.;158,85;144,32;1060,87;.;.;–;1023,79;620,65;523,75;–;73,29;15,19;–;179,6;.;–;59,19;59,19;151,99;122,71;1294;56;55;.;1232;715;587;.;.;.;16;.;.;–;79;79;206;174;1313;.;41;1;1266;790;627;.;96;40;.;212;–;.;.;47;155;139
9678157;      Michelau i.Steigerwald;744,84;172,52;159,11;.;516,08;277,77;115,51;.;90,18;10,39;–;.;0,22;.;84,71;.;106,98;94,81;700,5;160,27;142,07;.;485,81;293,62;147,79;.;.;.;.;.;.;.;83,54;83,54;97,44;76,13;725;177;155;.;493;258;145;28;58;–;7;.;–;–;44;44;170;98;746;182;160;20;511;283;169;.;63;12;.;0;0;–;.;38;126;87
9678160;      Niederwerrn;707,73;78,03;.;.;625,74;308,46;259,32;–;34,43;.;–;74,29;0,81;.;28,48;28,48;178,9;129,47;736,53;72,77;.;.;659,95;367,92;326,04;–;34,43;2,73;–;67,56;0,86;.;34,91;.;179,73;156,63;805;77;71;.;726;385;333;.;34;11;.;63;.;–;33;27;211;186;854;.;80;.;770;390;320;.;35;17;.;.;1;–;.;33;229;185
9678164;      Oberschwarzach, M;1398,86;242,92;208,9;.;1071,42;626,38;322,6;18,08;222,76;33,38;–;69,57;.;0,25;126,59;.;175,68;146,73;1370,19;214,46;196,29;.;1083,03;602,66;362,49;21,19;.;.;.;51,5;0,59;.;171,21;151,2;212,87;179,07;1297;192;188;.;1030;578;356;.;155;–;16;65;–;.;137;118;196;169;1217;183;179;.;964;545;347;8;.;.;.;.;.;–;.;95;142;115
9678168;      Poppenhausen;2512,47;601,69;173,09;2,81;1909,65;1187,2;659,59;54,03;256,43;120,82;.;82,18;2,49;.;270,04;265,23;223,26;129,31;2475,51;599,02;163,16;.;1875,93;1263,67;742,48;70,13;265,03;103,5;.;75,17;2;.;269,79;267,9;166,08;94,91;1957;167;157;6;1790;1140;747;23;177;104;33;76;2;.;244;230;216;127;1971;.;190;18;1755;1116;597;45;205;152;62;82;2;–;.;148;235;137
9678170;      Röthlein;1196,26;11,92;6,11;.;1173,13;682,68;334,35;141,13;158,78;33,82;.;190,58;1,24;75,28;103,32;.;.;.;1173,47;8,36;3,23;.;1159,81;717,63;420,01;145,6;113,2;16,72;–;162,85;.;95,11;96,29;92,94;.;.;1138;11;8;.;1116;691;443;158;36;20;–;159;1;123;61;57;14;.;1067;.;10;.;1040;666;409;104;44;70;.;132;1;137;.;34;1;.
9678174;      Schonungen;3302,31;348,73;259,2;54,46;2948,57;1748,09;1040,16;31,7;496,06;46,15;5,27;62,75;2,55;0,44;713,67;.;135,21;63,61;3010,92;373,78;278,02;69,06;2632,71;1751,42;1248,94;23,27;341,39;54,17;.;34,82;.;0,56;611,11;611,11;86,76;31,89;3146;390;309;66;2751;1746;1096;71;303;36;104;37;–;.;.;598;119;50;2932;349;266;72;2579;1602;921;160;271;95;189;22;0;–;.;361;168;84
9678175;      Schwanfeld;667,71;28,03;18,3;.;638,29;423,71;241,45;–;102,06;28;–;67,93;.;–;56,31;56,31;53,05;49,17;594,17;22,65;12,93;.;570,36;361,49;229,94;.;81,32;15,73;.;50,05;.;.;.;.;84,43;82,12;580;26;16;.;554;362;245;–;74;27;–;.;–;–;38;38;88;76;574;.;16;.;546;329;219;–;68;40;.;.;0;–;.;22;102;96
9678176;      Schwebheim;290,4;.;.;–;274,23;106,73;25,74;35,07;7,67;22,65;–;.;0,76;20,5;91,23;–;.;.;306,42;.;.;–;290,72;136,78;34,25;.;–;13,37;–;.;1,03;8,22;98,83;–;.;.;290;.;.;.;268;101;20;59;–;11;–;.;–;.;105;–;32;–;293;.;.;.;272;92;20;33;–;.;.;.;.;21;.;–;47;–
9678178;      Sennfeld;104,71;.;.;–;90,33;38,14;15,39;20,46;–;.;.;13,46;.;22,3;.;.;.;–;108,44;.;.;–;97,05;48,43;23,44;.;–;.;.;6,4;.;22;3,23;.;.;–;77;.;.;–;65;31;15;–;–;–;.;.;5;21;–;–;.;–;71;2;.;–;.;18;.;–;–;.;–;.;5;21;.;–;.;–
9678181;      Stadtlauringen, M;4001,21;517,65;487,81;8,74;3478,16;2127,95;1237,55;38,56;619,92;51,8;.;41,46;2,12;.;612,8;612,8;400,39;303,46;3607,7;498,17;469,53;21,27;3105,12;2036,93;1239,21;69,08;545,78;55,05;.;25,76;.;.;468,78;468,78;497,38;362,83;3459;457;438;9;3002;1909;1359;34;364;25;45;14;1;–;383;375;573;462;3503;.;476;14;3011;1767;1095;26;351;138;104;15;1;.;.;200;786;491
9678183;      Sulzheim;1329,49;73,87;60,2;.;1232,87;797,48;355,45;63,86;291,09;36,81;.;160,83;4,64;.;91,59;81,63;111,36;61,03;1292,58;64,04;57,07;.;1210,01;788,15;373,3;44,13;256,27;22,89;.;151,51;.;.;132,07;122,17;98,03;68,35;1286;78;63;14;1186;792;441;37;155;13;6;.;.;14;.;91;109;86;1211;74;56;17;1119;674;355;.;97;74;15;.;.;.;.;114;98;41
9678186;      Üchtelhausen;1782,28;260,56;250,81;.;1519;995,21;591,29;72,69;243,24;29,22;8,63;18,19;2,46;0,58;321,25;321,25;74,59;66,35;1709,86;239,69;217,84;13,85;1467,02;1004,31;610,13;48,22;214,12;21,61;.;11,22;1,27;.;274;.;84,7;49,06;1566;215;198;12;1350;886;579;35;164;10;35;10;1;.;.;244;100;53;1612;.;202;14;1392;915;573;.;166;59;31;.;1;.;.;194;142;67
9678190;      Waigolshausen;2004,35;108,24;93,26;.;1885,04;1217,85;848,22;.;156,87;129,61;.;327,29;15,91;.;131,62;.;105,08;90,27;1958,09;98,21;82,3;.;1850,79;1150,68;824,23;.;87,43;62,66;43,99;246,62;.;.;133,82;95,75;215,16;132,1;1469;78;73;1;1381;855;659;–;107;52;26;214;2;.;.;29;200;165;1849;105;83;13;1735;868;611;–;132;59;56;341;.;.;.;29;.;196
9678192;      Wasserlosen;2798,67;131,13;124,27;.;2665,23;1541,03;689,85;.;348,37;352,68;52,15;.;4,54;.;485,83;433,89;322,51;205,51;2712;110,25;93,26;3,03;2600,18;1572,8;801,9;49,35;307,92;285,54;.;39,33;2,19;–;447,79;405,4;290,84;181,8;2709;128;117;4;2581;1468;778;53;206;268;169;39;2;–;319;266;456;211;2695;113;95;10;2582;1442;885;14;109;224;201;.;13;–;.;113;501;147
9678193;      Werneck, M;6389,43;862,09;228,37;18,66;5525,02;3346,49;2213,95;.;516,73;482,94;.;634,77;44,16;.;587,65;552,68;563,62;392,02;6124,04;791,92;238,75;32,83;5328,66;3178,87;2282,91;.;388,39;308,07;86,1;545,85;27,72;.;561,57;520,76;727,46;595,85;6338;701;249;37;5636;3027;2328;40;344;134;128;.;76;158;394;375;1099;923;6393;.;247;35;5767;2879;1931;11;405;433;159;.;71;260;.;245;1180;947
9678196;      Wipfeld;282,85;39,49;38,67;–;176,47;113,56;70,23;–;24,82;18,51;–;10,89;.;.;19,55;.;17,43;17,43;253,43;39,18;38,38;–;159,08;100,33;59,43;–;24,36;.;.;5,19;.;.;.;.;30,32;.;234;12;10;–;158;96;44;.;26;–;.;.;–;.;.;.;25;.;180;.;13;–;.;.;.;–;.;.;.;.;–;.;.;.;.;.
9678444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679114;      Aub, St;1296,62;75,06;70,77;.;1221,24;751,13;577,27;.;118,59;23,67;–;235,65;0,77;.;45,51;45,51;153,36;146,44;1299,03;66,95;62,59;.;1231,79;758,95;630,59;–;.;.;–;237,03;.;–;28,29;.;198,09;181,52;1249;64;59;.;1185;711;601;–;84;9;27;.;.;–;.;17;173;165;1214;.;59;.;1150;683;547;–;73;52;.;249;0;–;.;17;161;136
9679117;      Bergtheim;2574,41;484,5;121,94;.;2053,32;1159,36;735,68;22,8;220,54;114,33;5,41;289,6;13,08;197,46;139,45;128,93;132,71;114,06;2561,71;467,8;127,04;.;2055,02;1082,7;766,66;15,49;206,26;44,37;.;272,48;.;185,65;96,72;94,98;335,69;282,31;2761;492;139;.;2207;990;666;40;177;24;28;265;–;296;75;73;473;377;2854;566;137;.;2222;948;652;.;160;41;.;.;.;309;.;67;507;394
9679118;      Bieberehren;891,87;217,37;185,55;.;673,6;435,51;220,26;8,49;153,98;20,21;.;57,2;3,26;.;36,01;36,01;103,1;85,28;884,56;213,9;181,09;12,3;669,74;407,81;240,97;.;125,75;7,5;.;53,62;2,4;.;20,5;.;175,81;147,32;926;237;195;20;689;418;278;8;.;.;6;.;2;.;–;–;194;161;860;.;164;20;665;395;206;7;101;68;.;.;2;–;.;.;179;134
9679122;      Bütthard, M;2880,75;72,87;63,07;2,01;2802,69;1637,42;949,47;99,46;157,78;428,69;.;589,57;.;.;221,34;.;261,55;209,44;2921,48;69,78;56,95;9,98;2846,62;1693,26;1159,09;41,39;138,56;330,78;.;553,46;.;–;153,55;.;348,96;285,84;3203;74;60;7;3129;1810;1251;91;105;329;119;.;.;.;114;110;373;290;3084;45;36;.;3037;1624;1016;77;98;376;188;608;18;.;.;82;413;274
9679124;      Eibelstadt, St;107,03;–;–;–;.;–;–;–;–;–;–;–;–;.;–;–;–;–;102,36;–;–;–;.;–;–;–;–;–;–;–;–;.;–;–;–;–;85;4;.;–;.;–;–;–;–;–;–;–;–;.;–;–;–;–;73;.;.;–;.;–;–;–;–;–;–;–;–;–;–;–;.;–
9679126;      Eisingen;456,06;25,42;.;.;430,64;292,53;110,19;.;58,5;89,86;–;35,32;0,24;–;77,12;77,12;1,63;–;464,88;.;23,08;3;436,83;309,88;197,36;.;70,63;20,51;–;34,57;0,27;–;71,88;71,88;.;–;458;24;22;.;433;297;189;.;.;.;28;.;–;–;54;54;.;–;523;20;18;.;503;306;190;–;.;93;58;.;.;.;.;35;40;–
9679128;      Erlabrunn;85;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;86,87;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;80;30;4;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;88;37;.;.;1;–;–;–;–;–;–;–;–;–;–;–;.;–
9679130;      Estenfeld;1012,89;38,62;35,21;.;966,31;607,52;247,27;21,7;96,03;229,18;–;104,95;1,49;.;114,51;106,04;75,35;56,76;938,35;43,26;35,46;.;889,61;588,06;296,93;.;93,06;149,72;–;86,48;.;.;83,76;.;92,34;84,19;919;47;38;7;871;569;311;.;79;131;.;.;1;.;74;74;95;91;913;.;37;6;866;553;304;.;33;175;–;.;1;.;.;43;125;88
9679131;      Frickenhausen a.Main, M;408,97;.;.;–;282,01;207,04;94,23;.;76,59;9,06;–;52,2;.;–;15,24;15,24;.;.;386,84;.;.;–;291,57;220,34;127,84;.;71,52;3,9;–;42,1;.;–;27,3;27,3;.;–;380;.;.;–;286;218;110;17;49;6;–;.;.;–;22;22;.;–;384;.;.;.;290;205;110;.;58;23;–;50;–;–;.;22;.;.
9679134;      Gaukönigshofen;3320,03;88,83;28,52;.;3230,01;2020,35;1413,83;82,37;204,98;279,72;.;813,77;12,01;.;69,16;53,38;246,74;200,32;3338,21;93,6;57,96;8,1;3243,46;2025,55;1671,7;.;164,47;120,7;–;793,27;.;–;52,2;.;346,67;291,99;3440;55;52;2;3385;2033;1648;19;136;194;19;.;.;.;15;15;472;396;3460;.;54;11;3393;1925;1298;39;122;445;20;.;.;–;.;.;556;472
9679135;      Gelchsheim, M;1411,45;12,75;.;–;1397,42;773,64;542,4;.;168,12;30,84;.;302,82;.;.;35,7;.;261,68;251,66;1244,57;10,91;.;–;1232,28;762,05;608,23;.;124,75;.;.;284,04;.;.;50,7;34,35;125,75;124,89;1272;15;14;.;1257;812;604;.;70;30;13;.;–;–;.;.;121;118;1288;12;11;.;1276;785;496;.;82;98;.;.;0;–;.;–;147;128
9679136;      Gerbrunn;103,61;0,59;0,59;–;90,77;60,54;27,86;.;.;17,52;–;.;.;–;15,31;15,31;–;–;106,53;.;.;–;93,02;62,72;45,21;.;.;.;–;.;.;.;.;.;.;–;100;6;.;–;82;54;33;.;.;.;–;.;.;.;.;.;–;–;89;1;.;–;75;58;37;.;–;.;–;.;.;.;.;.;.;–
9679137;      Geroldshausen;1001,2;13,13;2,63;.;986,02;644,65;361,54;.;126,88;99,46;–;170,84;0,28;–;73,16;73,16;31,59;24,63;967,72;14,14;2,32;10,63;952,44;619,95;417,67;–;119,12;30,22;.;147,88;.;–;83,23;.;63,01;40,06;906;25;11;.;881;582;407;.;70;18;28;.;.;–;81;81;51;38;899;30;13;.;869;503;255;–;79;86;71;117;–;–;.;59;74;35
9679138;      Giebelstadt, M;3869,33;123,12;111,68;.;3739,22;2305,22;1608,32;58,88;237,66;364,28;–;886,45;23;.;108,92;.;289,29;250,86;3858,77;87,64;57,65;7,92;3765,04;2385,65;1881,62;20,74;238,7;168,21;20,83;805,92;10,06;.;117,18;97,96;316,73;264,55;3588;45;35;4;3542;2112;1590;56;148;206;47;763;12;98;.;94;360;295;3368;55;48;4;3308;1893;1274;69;102;327;58;767;.;103;.;50;376;267
9679141;      Greußenheim;1594,44;64,06;39,4;.;1501,7;831,35;453,65;.;5,95;138,02;.;72,24;.;.;96,97;70,61;185,69;–;1548,57;125,84;78,7;38,76;1394,65;831,08;416,85;290,11;6,91;115,42;84,37;52,9;39,19;–;71,1;67,5;35,86;–;1296;192;132;51;1076;630;402;92;6;106;122;29;.;.;.;.;126;–;1174;.;85;36;1011;626;323;.;36;108;95;26;.;.;.;–;35;–
9679142;      Güntersleben;677,88;9,31;.;–;653,85;373,5;123,39;.;60,35;128,77;.;45,65;0,33;.;139,9;99,42;.;.;664,72;.;5,27;.;644,53;312,76;173,14;.;40,07;69,71;.;37,54;0,37;–;187,85;106,32;.;.;467;15;7;.;441;267;114;.;39;68;.;.;.;–;.;41;.;.;648;14;5;.;624;358;147;36;26;148;.;.;.;.;.;.;62;.
9679143;      Hausen b.Würzburg;1167,85;80,87;70,09;.;1084,71;700,34;419,14;.;184,75;64,82;.;129,96;0,27;.;111,25;.;49,95;29,61;1139,77;83,63;78,37;.;1053,88;635,14;378,76;–;159,37;21,26;11,27;109,21;.;46,4;90,03;.;122,21;90,02;1197;104;87;15;1092;642;456;–;.;.;14;114;.;66;.;42;175;116;1156;.;78;16;1059;519;356;.;114;–;41;.;.;.;.;28;196;147
9679144;      Helmstadt, M;1315,38;71,47;42,88;.;1239,56;764,97;365,88;.;75,39;276,02;–;58,24;1,21;–;260,99;260,99;17,35;.;1233,02;82,24;49,29;.;1145,83;745,94;441,25;.;124,43;159,15;–;46,57;1,25;.;216,01;216,01;16,2;9,75;1389;217;70;5;1169;783;471;–;.;235;48;.;1;.;.;154;41;36;1403;262;49;9;1141;623;386;–;.;.;103;.;6;–;.;106;85;35
9679146;      Hettstadt;819,05;.;.;–;813,15;502,83;201,96;.;77,98;170,27;–;.;.;.;186,28;186,28;40,91;.;1081,49;5,31;.;–;1068,63;710,89;466,8;.;48,66;145,27;.;41,76;0,41;.;232,42;232,42;40,46;.;895;9;8;–;879;569;367;–;36;148;.;.;.;–;214;214;20;.;908;.;.;–;884;560;263;–;34;191;.;.;.;–;.;100;15;.
9679147;      Höchberg, M;208,33;7,01;.;–;200,55;141,02;40,51;13,9;27,9;51,15;–;7;2,18;.;37,71;37,71;.;–;203,9;.;4,6;–;196,48;146,67;46,85;.;43,5;32,06;–;3,7;.;–;34,27;34,27;–;–;201;9;8;–;192;141;69;.;21;32;.;.;1;.;35;35;.;–;195;10;7;.;185;128;56;.;.;.;7;2;2;.;.;.;35;–
9679149;      Holzkirchen;432,56;23,99;.;–;408,44;258,23;88,2;18,25;44,42;93,18;–;4,44;0,89;–;93,06;93,06;7,15;.;422,81;31,54;.;.;390,95;252,39;103,29;.;44,63;71,16;.;.;0,61;–;93,47;.;12,24;.;433;43;.;.;390;239;115;24;.;.;.;.;–;–;72;.;15;–;433;57;35;.;375;222;92;.;40;66;.;5;.;–;.;75;6;–
9679153;      Kirchheim;1283,47;18;9,2;.;1264,95;815,11;438,41;.;131,12;221,69;–;161,31;2,11;.;190;190;.;–;1244;30,5;20,98;.;1212,94;815,39;502,38;.;153,73;146,23;.;143,23;4,21;.;159,93;159,93;.;.;1153;27;15;.;1126;765;529;.;87;117;21;.;.;.;.;123;39;26;781;.;13;11;749;501;246;.;66;165;.;.;.;.;.;50;39;.
9679154;      Kist;.;.;–;–;.;.;.;–;.;–;–;–;–;–;.;.;–;–;.;.;–;–;.;.;.;–;.;–;–;.;.;–;.;.;–;–;.;.;–;–;.;.;.;–;.;–;–;–;–;–;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679155;      Kleinrinderfeld;570,38;17,36;.;.;551,21;336,78;166,31;26,15;81,83;39,91;.;52,56;.;.;65,07;.;.;.;554,66;.;11,14;.;538,21;331,94;225,61;16,51;63,03;6,8;.;48,42;.;.;82,52;.;.;.;456;18;13;.;439;302;173;.;66;28;–;37;–;–;52;52;25;.;461;20;15;.;441;261;141;–;67;49;.;47;0;–;.;47;32;.
9679156;      Kürnach;542,07;25,7;21,66;.;514,64;338,71;227,59;.;77,63;21,7;–;77,59;3,78;.;43,83;43,83;44,06;28,93;547,26;23,45;.;–;523,44;380,42;279,78;.;64,9;24,8;.;68,26;.;.;23,92;23,92;47,54;31,43;518;23;.;–;495;310;236;.;39;10;–;.;.;.;15;15;81;60;523;24;22;.;499;305;213;–;34;17;.;.;.;.;–;–;66;48
9679161;      Margetshöchheim;435,23;.;.;.;407,23;.;.;.;46;111,65;–;.;–;–;.;.;.;–;420,61;.;.;.;397,96;.;.;–;.;.;–;.;–;–;.;.;.;–;446;46;36;.;391;.;.;.;.;.;22;.;–;–;.;.;.;–;465;.;43;.;381;222;99;–;.;.;–;–;–;–;.;.;–;–
9679164;      Neubrunn, M;1052,58;36,67;33,81;.;1015,51;671,49;317,96;–;61,88;257,64;.;0,44;.;.;215,76;188,69;24,63;.;1064,19;41,21;33,41;.;1021,34;657,03;353,51;–;77,26;204,77;.;.;0,46;.;227,37;191,81;27,82;.;1064;59;45;11;1003;654;389;.;71;158;13;–;–;–;234;186;35;.;1087;.;26;52;1007;582;307;.;59;195;129;1;1;.;.;101;82;–
9679165;      Altertheim;1496,08;97,22;57,91;33,27;1369,76;905,24;394,24;7,62;122,61;365,16;16,97;.;3,22;.;238,95;216,52;82,67;34,99;1465,02;85,37;57,03;26,35;1351,13;860,76;493,1;.;129,25;215,64;.;8,33;2,54;.;273,34;.;79,11;29,52;1450;107;81;21;1315;854;515;.;123;185;83;8;4;.;.;208;52;19;1402;.;65;19;1279;807;444;–;49;246;.;.;4;.;.;163;85;.
9679167;      Eisenheim, M;449,08;1,07;.;–;241,72;129,19;110,18;.;.;.;–;16,66;.;–;.;.;.;.;460,56;.;.;–;268,18;117,14;104,51;.;–;–;–;28,9;0,29;–;.;.;85,24;64,95;518;29;14;.;301;153;125;–;–;–;–;.;.;–;.;.;.;.;569;39;.;.;347;133;88;–;.;.;–;.;.;–;.;.;96;87
9679169;      Oberpleichfeld;602,68;17,75;.;–;584,42;386,75;260,1;–;50,41;34,69;.;84,5;.;.;32,32;32,32;10,75;.;356,19;18,09;.;–;338,02;169,9;113,18;–;.;.;.;50,36;.;.;19,11;19,11;60,93;57,38;225;22;22;–;203;103;75;.;.;.;.;.;.;–;16;16;51;50;211;.;23;–;186;104;73;.;23;.;–;25;–;–;.;.;44;41
9679170;      Ochsenfurt, St;4504,46;194,51;61,04;.;4287,18;2479,05;1508,84;138,93;490,16;258,91;7,61;862,75;2,12;4,53;206,84;118,22;533,79;455,72;4440,96;212,6;76;17,66;4211,8;2618,58;1823;.;496,46;132,68;.;735,94;.;.;195,16;142,77;572,69;458,62;4872;305;94;86;4554;2678;1946;34;326;112;56;.;4;.;.;84;847;674;4772;267;81;80;4486;2567;1654;20;310;404;133;778;11;.;.;51;787;630
9679174;      Prosselsheim;2104,02;45,79;42,59;–;2056,25;1181,81;726,22;91,51;.;.;20,77;365,3;0,32;–;191,94;162,93;187,87;168,67;974,35;30,09;25,56;.;943,06;509,6;407,94;.;90,96;–;.;124,04;.;.;61,35;.;224,36;171,71;2154;27;22;.;1971;1068;756;75;.;.;57;.;–;.;177;176;292;233;2107;.;16;.;1920;1135;708;81;157;76;33;316;–;.;.;87;256;220
9679175;      Randersacker, M;590,59;22,08;22,08;–;391,55;225,52;99,86;10,63;63,18;38,88;.;45,55;.;.;36,2;.;68,2;44,65;547,68;12,46;.;–;369,21;190,74;99,71;5,85;71,63;1,66;–;37,74;.;.;34,49;17,72;82,48;59,76;554;23;20;.;369;213;135;6;50;8;13;.;.;.;21;8;78;48;504;22;16;2;336;235;146;6;25;20;.;39;–;.;.;9;30;.
9679176;      Reichenberg, M;2237,92;100,67;70,57;6,88;2133,27;1238,65;765,66;22,2;208,08;135,52;.;336,81;2,59;.;135,9;.;334,71;263,53;2229,08;97,45;86,96;2,48;2128,15;1213,96;837,99;9,23;208,36;59,92;.;313,9;.;.;100,64;.;471,43;373,75;2491;101;73;25;2388;1269;924;.;169;97;12;356;1;.;145;137;575;365;2664;123;65;55;2540;1263;825;.;222;154;11;411;1;.;.;94;698;415
9679177;      Remlingen, M;1279,36;95,84;83,12;8,59;1179,21;727,92;430,76;–;143,81;145,83;.;65,74;11,08;.;239,42;.;61,16;.;1275,68;88,44;84,97;2,37;1184,31;732,42;500,79;–;126,54;88,16;.;72,79;22;.;255,82;254,13;63;.;1331;110;91;.;1217;744;543;.;49;133;.;.;.;52;.;215;82;.;1362;.;104;26;1212;688;446;.;41;167;55;.;.;.;.;172;123;.
9679179;      Riedenheim;1440,8;51,95;.;.;1388,22;843,12;588,92;.;188,04;49,23;–;267,06;.;–;59,39;59,39;174,13;147,52;1420,2;54,35;.;–;1365,03;858,33;674,63;–;144,6;21,44;–;243,13;.;–;68,06;68,06;190,27;160,32;1448;54;53;.;1390;856;710;–;107;.;–;.;.;–;.;53;206;174;1311;.;42;.;1261;713;511;.;93;81;–;.;.;–;.;60;196;160
9679180;      Rimpar, M;1497,75;153,46;44,07;.;1331,01;752,05;317,15;87,9;125,98;185,54;–;.;1,48;.;207,38;207,38;187,73;49,18;1473,83;158,59;43,94;.;1300,97;635,01;306,61;98,65;74,89;112,35;–;78,52;0,86;.;191,58;191,58;351,65;249,93;1477;171;52;14;1287;726;462;23;36;134;43;.;1;.;200;193;180;122;1581;177;57;14;1395;590;376;–;12;139;177;86;2;.;.;91;332;168
9679182;      Röttingen, St;1564,39;132,3;128,71;–;1393,92;863,5;533,42;23,49;245,88;26,17;.;170,62;.;–;96,39;93,06;165,59;139,62;1552,58;136,3;128,99;.;1377,28;875,79;564,85;11,9;234,68;14,98;.;155,29;0,96;–;84,78;.;231,86;188,47;1614;159;151;.;1419;882;641;24;149;12;–;169;1;–;33;33;297;279;1542;174;143;29;1336;731;513;9;134;36;.;147;2;0;.;71;303;256
9679185;      Rottendorf;1220,46;19,33;16,87;–;1199,9;750,53;383,19;58,05;201,78;99,08;–;165,55;0,82;.;177,52;.;55,57;40,83;1182,09;13,73;11,58;.;1167,61;754,72;456,06;.;209,07;30,87;.;151,98;0,75;.;166,1;166,1;59,11;39,36;1080;21;15;.;1059;711;522;–;.;.;.;.;.;2;.;89;65;51;1216;.;21;.;1186;774;534;–;140;69;47;145;0;.;.;107;67;39
9679187;      Sommerhausen, M;405,13;.;.;.;105,85;68,52;.;.;31,28;5,23;–;9,53;.;.;.;.;.;–;353,17;16;8,54;.;83,76;.;.;–;.;.;–;2,94;2,94;2,54;.;.;23,87;.;324;21;6;.;53;18;.;.;.;.;.;3;3;5;.;–;15;9;304;27;11;.;52;6;.;.;.;1;.;3;3;6;.;–;8;4
9679188;      Sonderhofen;1642,99;33,54;26,79;.;1608,92;902,82;665,68;.;82,86;133,51;.;368,57;.;.;43,69;.;242,04;198,95;1626,5;30,88;26,16;0,98;1595,15;956,81;774,77;.;93,34;80,14;.;357,12;0,38;.;16,14;.;238,58;191,61;1556;45;43;.;1511;869;704;–;78;87;.;344;–;–;.;.;276;239;1506;.;35;.;1469;881;600;.;.;224;–;356;0;–;.;–;213;186
