Gemeindefinanzen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Berichtsjahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fortschreibung des Bevцlkerungsstandes;;;;
9771149;      Obergriesbach;10091;968;724;2014;2186;19;158;466;1482;56;114;2291;1940;236;1187;3386;Ц;8265;1103;635;790;2200;18;159;542;1414;61;31;2289;2070;230;1181;2999;Ц;10156;1213;894;1579;2353;18;158;597;1506;68;75;2474;1994;306;1244;2612;Ц;8220;1220;841;2185;2632;18;162;843;1541;62;107;2790;2074;317;1270;2419;Ц;9191;1671;990;1001;2762;18;171;830;1675;63;93;2927;2183;385;1398;2225;Ц;1966;1965;1971;1959;1995
9771155;      Petersdorf;6022;566;614;1363;1447;39;136;168;1079;21;33;1460;1268;464;935;950;Ц;4898;596;493;714;1459;39;137;228;1030;23;18;1470;1245;564;1009;860;Ц;6146;576;880;1771;1576;39;137;316;1055;26;40;1603;1208;632;1035;2048;Ц;6459;611;1066;1978;1702;39;137;419;1080;24;52;1737;1237;673;1056;1909;Ц;6711;643;745;1129;1713;38;141;334;1174;24;33;1744;1387;640;1103;1769;Ц;1703;1704;1682;1702;1741
9771156;      Pцttmes, M;16952;4668;2845;1982;6045;146;516;1344;3763;264;995;6663;5406;1732;3825;4890;Ц;18983;5159;2809;2939;6855;141;529;2293;3592;288;-255;7353;5908;1752;4050;4338;Ц;24871;5134;3010;4182;7603;156;604;2622;3909;299;272;7958;6013;1800;4216;3786;Ц;20167;4572;3189;2146;7435;154;594;2403;4000;271;293;7764;6096;2030;4451;3234;Ц;24386;6690;3952;2261;9121;158;649;3677;4347;275;292;9623;6681;2086;4781;2682;Ц;6809;6876;6936;6919;6963
9771158;      Rehling;10549;1677;601;2992;3277;45;211;1111;1803;99;211;3496;2517;337;1563;43;Ц;11776;1850;715;4301;3206;45;213;1111;1721;109;159;3385;2682;364;1585;2026;Ц;12591;2024;877;5238;3336;45;213;1143;1814;114;150;3556;2918;245;1606;1818;Ц;11398;2341;932;2475;3632;46;212;1406;1857;103;153;3886;2924;312;1726;1619;Ц;10888;2535;1001;3323;3848;46;216;1456;2018;105;402;4162;3085;323;1808;2814;Ц;2566;2576;2568;2602;2604
9771160;      Ried;7842;1730;2087;1513;3566;70;281;975;2106;124;219;3679;2874;508;1832;Ц;Ц;12873;1743;1718;4466;3496;69;281;990;2010;136;114;3574;2957;590;1882;2000;Ц;9804;2031;1923;2613;3847;69;304;1179;2166;112;133;3969;3186;493;1905;2000;Ц;13643;1943;2040;5585;3848;69;300;1145;2217;102;115;3966;3116;674;2086;5500;Ц;15312;2291;2194;4838;3994;67;300;1099;2409;103;134;4122;3432;679;2205;2500;Ц;3114;3152;3186;3228;3210
9771162;      Schiltberg;5146;467;716;1409;1683;47;158;245;1193;36;45;1720;1416;596;1129;1210;Ц;4880;557;746;954;1702;48;161;312;1138;39;37;1735;1443;667;1160;887;Ц;5436;665;598;924;1965;48;162;437;1271;43;51;2019;1519;644;1168;1290;Ц;6227;648;621;992;2065;48;164;510;1300;39;64;2126;1537;714;1244;1887;Ц;6408;661;727;490;2199;48;171;523;1413;40;61;2219;1740;714;1345;1744;Ц;1945;1974;1999;1951;1954
9771163;      Schmiechen;2923;690;446;698;1295;26;79;259;898;30;-21;1331;981;420;798;Ц;Ц;3899;783;533;1447;1157;26;81;157;857;33;22;1181;1199;331;770;800;Ц;2769;831;505;418;1250;25;81;213;922;6;64;1307;1098;425;862;400;Ц;3431;863;576;482;1345;26;81;287;944;6;46;1408;1058;481;857;Ц;Ц;3937;1029;499;976;1444;25;83;301;1026;6;-6;1490;1498;236;831;Ц;Ц;1387;1363;1345;1340;1336
9771165;      Sielenbach;6378;1167;494;1515;1967;43;138;601;1114;68;167;2113;1908;77;989;221;Ц;5362;1379;499;1184;2444;44;143;1115;1063;75;93;2633;1921;148;1088;204;Ц;5612;1498;579;538;2589;44;143;1114;1219;66;164;2827;1884;196;1108;193;Ц;6547;1427;638;766;3404;44;146;1905;1247;59;227;3790;2287;42;1151;183;Ц;7898;1880;722;510;2336;44;154;718;1355;60;93;2500;2425;61;1306;Ц;Ц;1729;1739;1788;1818;1833
9771168;      Steindorf;2908;398;394;836;3573;30;70;2725;679;68;480;4032;2337;Ц;1215;Ц;Ц;2299;447;323;462;2893;28;75;2067;648;75;427;3189;1758;Ц;888;Ц;Ц;4135;485;420;1484;2500;29;88;1637;655;88;641;2839;3139;Ц;1616;Ц;Ц;5662;546;405;3186;3266;29;86;2397;671;80;315;3659;2804;Ц;1458;Ц;Ц;6516;663;407;2281;4552;28;86;3625;729;81;-5;5298;5884;Ц;3060;Ц;Ц;959;974;976;981;986
9771169;      Todtenweis;5037;482;485;1338;1362;26;142;152;960;80;74;1394;1918;Ц;998;2174;Ц;5087;520;485;881;1725;27;170;522;916;87;-97;1775;1477;171;917;1927;Ц;5786;509;587;357;2101;25;148;779;1046;101;120;2231;1310;318;926;1680;Ц;7049;539;692;1020;2779;25;153;1439;1070;92;168;3006;1722;120;888;1433;Ц;6397;572;637;842;2436;25;152;1001;1163;93;109;2530;1949;39;1006;1186;Ц;1387;1450;1448;1442;1417
9771176;      Baar (Schwaben);3067;432;437;381;1028;24;109;130;702;61;113;1058;844;347;660;166;Ц;4310;483;393;538;1112;25;117;231;670;67;-44;1133;986;310;671;136;Ц;3782;607;436;701;1359;25;125;419;720;64;39;1349;962;347;722;112;Ц;4223;622;456;745;1337;25;125;387;737;58;44;1327;975;413;777;87;Ц;5589;824;538;1671;1832;28;138;801;801;59;52;1823;1150;380;819;259;Ц;1184;1199;1213;1255;1238
9772111;      Adelsried;11224;1856;1294;2849;3217;15;237;1095;1728;135;370;3442;2979;Ц;1519;1249;Ц;7080;2092;757;609;2521;15;240;461;1649;147;-50;2589;2809;90;1543;1144;Ц;8363;2010;835;233;3352;15;241;1241;1699;148;176;3575;2948;42;1533;1044;Ц;9088;2234;1114;1056;3466;17;267;1299;1739;134;131;3529;3032;80;1630;945;Ц;9977;2240;1079;1754;3706;16;269;1384;1890;136;138;3855;3112;189;1744;567;Ц;2370;2393;2452;2548;2528
9772114;      Allmannshofen;4704;345;218;1063;927;13;56;290;509;53;62;955;812;142;483;1114;Ц;3132;618;226;394;876;14;58;255;486;58;44;893;750;244;578;979;Ц;3914;670;289;123;1282;14;58;541;604;59;43;1328;884;190;553;844;Ц;4652;732;324;287;1149;14;58;401;617;53;63;1185;916;224;616;735;Ц;6078;759;354;1108;1371;16;67;559;671;54;62;1370;1121;137;620;699;Ц;926;940;970;976;968
9772115;      Altenmьnster;12544;2643;1933;2614;3842;44;298;953;2416;119;210;3998;2811;1301;2302;4678;Ц;13117;3028;2130;3469;3707;44;325;889;2305;130;105;3814;3006;1404;2457;4255;Ц;17137;3207;1819;5677;4246;44;328;1198;2515;134;154;4421;3394;1261;2475;5126;Ц;20869;3557;2299;6414;4314;44;336;1212;2574;121;129;4484;3275;1559;2721;5192;Ц;12614;3956;2537;1504;4347;43;338;1017;2797;123;138;4502;3752;1557;2859;4460;Ц;4168;4225;4309;4486;4613
9772117;      Aystetten;15249;2522;1105;391;3909;9;385;819;2649;38;343;4152;1975;1123;2130;1531;Ц;17647;2373;1032;1171;3623;9;388;647;2528;41;-37;3752;3194;334;1554;1311;Ц;13756;1971;923;943;3759;9;386;678;2563;113;64;3932;3614;97;1838;1089;Ц;14790;2089;913;1957;3860;9;383;726;2624;102;107;4041;3123;540;2108;867;Ц;19241;2622;1385;3896;4191;9;394;816;2851;104;155;4407;3502;457;2031;644;Ц;2974;2995;3039;3021;3036
9772121;      Biberbach, M;12351;2046;1515;2789;3441;44;210;620;2503;53;103;3469;2752;933;1999;869;Ц;12353;2238;1604;3477;3328;43;211;616;2389;58;66;3339;2888;996;2130;825;Ц;14363;2439;1974;4586;3372;42;214;491;2550;65;53;3399;3010;945;2118;3760;Ц;10977;2550;1887;3272;3532;42;216;587;2609;59;59;3552;2943;1091;2216;6411;Ц;16452;2710;2140;2777;3942;43;217;768;2836;60;58;3973;3078;1228;2370;6214;Ц;3504;3512;3527;3585;3577
9772125;      Bobingen, St;46812;6271;5691;7997;18491;60;1674;4637;10909;1162;1140;19420;16840;3022;10439;11762;Ц;50679;6753;5476;7856;18993;59;1693;5510;10412;1269;456;19791;17290;3600;11381;10578;Ц;48029;7147;5769;6307;22497;62;2176;7636;11252;1316;741;23247;16727;4308;11574;13696;Ц;59446;7871;5888;8241;23082;63;2186;8073;11513;1192;1017;23883;17559;4658;11964;12596;Ц;47939;8144;6930;8341;22135;62;2188;6107;12513;1210;781;22804;19862;4303;12607;13655;Ц;17301;17486;17667;17773;17874
9772126;      Bonstetten;8447;375;615;245;1501;6;114;215;1146;18;62;1560;1265;238;792;346;Ц;14341;395;362;2317;1465;6;116;227;1093;20;14;1512;1263;315;877;289;Ц;6076;409;492;995;1512;6;117;171;1196;19;31;1562;1413;270;880;731;Ц;10763;427;495;1985;1576;6;118;207;1224;17;25;1628;1396;398;1006;172;Ц;12382;490;711;1375;1795;6;131;306;1330;18;35;1868;1367;560;1100;Ц;Ц;1406;1471;1548;1575;1600
9772130;      Diedorf, M;29298;5071;3775;4626;12167;42;1056;3048;7570;412;780;13075;9861;1754;6100;1342;Ц;29656;5274;3848;6796;11037;41;1059;2222;7225;450;336;11601;10224;2094;6707;6579;Ц;28710;5534;3438;5109;12035;42;1091;2819;7586;455;292;12803;11088;1670;6600;10520;Ц;28382;5699;3658;3589;12397;39;1219;2909;7764;412;440;13077;10677;2388;7200;10967;Ц;29363;5980;4043;3031;13202;41;1222;3029;8438;419;316;13917;11199;2694;7470;11864;Ц;10517;10594;10643;10706;10734
9772131;      Dinkelscherben, M;21383;2456;2577;6290;7011;105;556;2000;4062;265;489;7321;5886;1166;3670;6955;Ц;21774;2442;2532;4905;7683;104;562;2828;3877;290;310;7981;5933;1407;4028;7380;Ц;20848;2549;2298;2707;7407;112;603;2248;4139;278;265;7731;6227;1254;3933;7651;Ц;23183;2710;3168;4682;7586;111;608;2352;4235;252;281;7713;6814;1084;4080;8627;Ц;26000;2746;3540;4303;7698;113;609;2087;4603;256;234;7831;6598;1692;4632;7939;Ц;6432;6441;6479;6606;6622
9772134;      Ehingen;4526;641;290;324;867;15;61;116;662;8;31;883;667;372;585;Ц;Ц;7414;756;264;2744;856;15;65;130;632;9;11;869;706;428;650;Ц;Ц;6452;776;266;3178;903;15;65;114;696;10;8;919;775;425;661;550;Ц;2860;931;359;431;928;15;66;121;712;9;20;945;759;466;681;1279;Ц;5410;1043;382;966;970;17;78;87;773;9;5;971;794;504;726;500;Ц;1077;1106;1082;1118;1146
9772136;      Ellgau;3912;713;366;1236;1064;25;78;159;764;35;38;1120;990;220;639;719;Ц;4044;764;355;1346;1161;23;92;275;729;38;39;1238;1003;268;702;1253;Ц;4676;855;384;977;1195;25;100;261;765;39;24;1276;948;342;729;893;Ц;4763;971;571;1216;1169;25;95;227;783;36;36;1245;1055;308;713;768;Ц;3280;1078;404;384;1379;23;95;369;851;36;38;1495;1092;364;800;643;Ц;1146;1169;1159;1165;1184
9772137;      Emersacker;7802;1038;409;4127;1313;12;97;218;922;60;87;1356;1140;318;772;2152;Ц;5817;1193;411;1462;1337;12;99;278;880;65;17;1372;1170;378;861;1528;Ц;5761;1227;530;835;1420;12;99;359;884;62;42;1479;1132;453;893;2403;Ц;5811;1361;494;623;1458;12;100;380;905;56;52;1519;1128;509;906;1278;Ц;6448;1706;617;486;1575;13;110;405;983;57;45;1642;1266;526;972;1152;Ц;1424;1400;1471;1491;1488
9772141;      Fischach, M;14415;2353;1848;2396;7482;36;504;3332;2961;628;791;8173;8170;Ц;4167;5245;Ц;16056;2298;1932;3652;7683;36;502;3613;2826;686;284;8240;5986;38;3136;7293;Ц;19163;2246;1947;2514;6839;36;577;2498;3040;667;342;7297;6850;Ц;3530;6831;Ц;16260;2274;2064;3014;7664;35;578;3305;3110;605;457;8234;7549;Ц;3905;6819;Ц;17713;2487;2269;1843;5795;41;633;1096;3381;614;38;5960;7033;4;3591;8649;Ц;4836;4884;5030;5042;5048
9772145;      Gablingen;13315;1424;1906;1294;5279;33;386;1504;3187;156;236;5452;4167;919;2736;3689;Ц;13651;1560;2021;1251;5837;32;396;2181;3042;171;305;5980;4498;895;2868;3255;Ц;15924;1654;2113;2580;7006;35;440;3205;3146;165;319;7212;4502;968;2952;2821;Ц;19477;1829;2235;4704;8072;36;457;4195;3220;150;454;8323;5112;695;2938;2426;Ц;17998;1889;2087;2403;9491;37;493;5295;3500;152;620;9520;6137;309;3167;2151;Ц;4753;4719;4753;4796;4736
9772147;      Gersthofen, St;74537;11350;14678;22756;46353;32;3278;25129;14407;3458;4619;48504;33484;Ц;17077;Ц;Ц;93417;18222;12490;36905;41031;31;3635;19785;13751;3778;2122;42396;39019;Ц;20192;Ц;Ц;92187;18883;12937;33494;50636;31;3564;28350;14759;3873;2866;53012;40041;Ц;20721;29561;Ц;73483;18592;14439;9766;53523;33;3618;31198;15103;3508;3675;56009;40757;Ц;21092;22847;Ц;85494;20867;16784;11025;61011;31;3587;37353;16414;3563;3742;64078;44672;Ц;22783;21129;Ц;22575;22481;22778;23005;23250
9772148;      Gessertshausen;18475;2796;1863;3699;4715;53;399;1125;2987;137;280;4946;3305;1137;2664;4666;Ц;18924;3380;1986;3056;4559;53;407;1083;2851;149;114;4728;4164;798;2514;4530;Ц;16179;3520;2224;1362;5103;53;412;1466;3000;153;175;5371;4205;825;2693;2017;Ц;16372;3822;2914;1826;5275;57;448;1544;3071;139;205;5517;4203;1053;2883;1626;Ц;15192;4202;2740;2600;5314;56;463;1292;3337;141;85;5510;4638;1014;2967;1533;Ц;4346;4393;4443;4362;4433
9772149;      Graben;13804;2457;1367;2553;5625;17;713;1539;2832;509;305;5920;4127;354;2254;1614;Ц;16893;2637;1480;4382;5245;17;774;1179;2703;556;161;5460;4689;198;2488;2644;Ц;18575;2800;1590;7370;6004;17;746;1792;2894;539;180;6324;5065;63;2607;6158;Ц;13146;2545;1742;3122;6293;17;744;2066;2962;488;285;6651;5047;140;2721;5176;Ц;17205;2359;1784;4633;7138;17;750;2639;3219;496;310;7587;5491;50;2795;7356;Ц;4051;4038;4011;3984;4024
9772151;      Groяaitingen;15844;2326;1474;3053;5318;44;352;1287;3453;169;331;5698;5418;292;2805;Ц;Ц;17012;2515;1799;5982;5366;43;357;1471;3295;185;169;5706;5435;555;3254;Ц;Ц;19375;2701;1435;7259;5590;43;359;1378;3589;205;211;5972;4949;1000;3347;Ц;Ц;15935;2943;1900;3123;6545;49;441;2182;3673;185;234;6844;5531;784;3242;Ц;Ц;19533;3294;2483;2846;6140;49;458;1439;3992;188;181;6373;5533;1164;3678;3507;Ц;5180;5240;5289;5373;5353
9772156;      Heretsried;3995;251;271;980;1056;19;77;282;665;11;69;1065;696;307;557;264;Ц;5938;253;269;2537;869;19;83;118;635;12;5;865;752;317;587;581;Ц;3684;263;289;1394;813;20;77;63;639;12;7;810;878;256;588;851;Ц;4630;281;295;626;932;19;78;164;655;11;19;931;777;361;653;466;Ц;6180;302;357;319;1016;19;78;191;711;11;21;1019;763;426;673;434;Ц;1005;1015;990;973;1000
9772157;      Hiltenfingen;3298;788;308;863;1563;26;122;368;1014;29;85;1610;1281;283;831;144;Ц;4666;856;304;1630;1604;27;131;443;968;32;58;1643;1340;331;916;653;Ц;7021;1072;354;3038;1694;26;133;497;994;40;47;1752;1329;424;984;2162;Ц;11121;1135;473;4377;1585;26;137;359;1017;36;40;1623;1373;483;1019;2591;Ц;6500;1408;674;1045;1767;25;136;454;1106;36;61;1822;1488;510;1079;2313;Ц;1531;1590;1635;1618;1649
9772159;      Horgau;10163;1364;1198;5054;3648;38;286;1375;1783;153;300;3854;2764;248;1592;Ц;Ц;10412;1420;1027;4869;3510;37;312;1280;1702;168;117;3653;3150;209;1744;500;Ц;9160;1505;869;3233;4199;38;301;1804;1870;165;207;4407;3278;205;1820;1725;Ц;10563;1521;1203;3657;4291;37;316;1852;1913;149;225;4496;3234;386;1974;3209;Ц;7431;1329;1147;1234;4695;39;311;2093;2079;152;215;4941;3743;254;2011;3004;Ц;2854;2961;2966;2972;2967
9772160;      Kleinaitingen;6700;685;397;1698;1681;17;219;437;936;69;95;1729;1538;20;804;Ц;Ц;5112;722;460;433;2713;18;231;1493;893;76;156;2741;1446;122;863;Ц;Ц;5832;785;524;63;2722;18;223;1362;980;136;125;2789;1521;77;817;Ц;Ц;6577;816;649;463;3166;16;225;1796;1003;122;207;3239;2382;Ц;1199;Ц;Ц;9502;955;635;2057;3546;20;245;2062;1090;124;169;3643;2384;Ц;1216;Ц;Ц;1314;1315;1336;1362;1349
9772162;      Klosterlechfeld;9036;690;606;3698;2653;0;228;309;2079;30;77;2756;2115;934;1662;2039;Ц;11235;744;618;5081;2624;0;229;371;1984;32;56;2724;2298;962;1791;2038;Ц;8564;806;694;2657;2918;0;231;494;2139;45;57;3058;2417;907;1786;1931;Ц;6943;878;731;1716;3009;0;229;542;2188;41;69;3162;2397;1032;1891;1824;Ц;9593;986;796;1644;3263;0;233;601;2379;42;90;3440;2682;995;1958;1716;Ц;2955;2964;2989;2957;2955
9772163;      Kцnigsbrunn, St;54083;9335;8844;9624;31585;43;3052;7878;19089;1446;1996;32949;26253;6972;17523;10862;Ц;59752;9974;8023;12161;32016;39;3101;8999;18219;1580;650;33126;27698;7578;19220;19397;Ц;67047;10310;7590;17882;32519;38;3114;9032;18709;1542;1076;33945;27645;7956;19337;44436;Ц;64047;11235;9344;10071;35941;37;3099;12177;19150;1397;1323;37605;28570;8399;19864;39944;Ц;77647;11512;9341;21286;35732;36;3097;10286;20814;1419;1284;37361;29413;9462;21170;60018;Ц;28043;28075;27944;27750;27914
9772166;      Kьhlenthal;3975;376;287;596;1059;18;71;316;634;15;58;1019;868;55;442;1060;Ц;5369;398;193;2170;944;19;93;206;605;17;16;905;819;126;528;1058;Ц;4851;437;253;1457;1063;18;74;335;612;20;23;1024;858;106;501;1012;Ц;3770;541;289;469;994;18;75;252;626;18;37;959;859;138;538;966;Ц;4375;720;381;1235;1262;18;76;464;681;18;39;1217;896;167;570;921;Ц;821;823;848;841;854
9772167;      Kutzenhausen;8103;851;1114;1715;3058;34;221;994;1631;174;203;3330;2752;97;1422;1117;Ц;9578;908;1135;2968;2626;35;223;613;1557;190;156;2790;2464;381;1619;2476;Ц;10278;985;1128;2752;3249;35;241;1060;1734;170;78;3432;2852;168;1497;2400;Ц;9159;1053;1187;1631;3449;35;282;1191;1774;154;162;3661;2873;237;1646;2183;Ц;9036;1162;1378;1354;3449;39;259;1052;1928;156;119;3643;2960;336;1752;1967;Ц;2485;2515;2532;2621;2660
9772168;      Langenneufnach;7861;437;551;1575;2699;15;195;1246;1045;194;299;2853;2493;Ц;1270;1402;Ц;7232;467;504;388;2466;16;204;1032;997;212;29;2541;2343;Ц;1213;1174;Ц;9239;471;507;1287;3051;16;201;1566;1075;188;212;3233;2401;Ц;1243;895;Ц;7022;492;437;793;2108;14;210;608;1100;170;107;2175;2647;Ц;1370;2129;Ц;7183;541;549;1179;2296;15;213;695;1195;173;76;2375;2751;Ц;1403;2198;Ц;1767;1757;1804;1848;1874
9772170;      Langerringen;8016;2127;1112;1957;4182;88;251;1221;2496;116;311;4576;3400;673;2139;3785;Ц;14065;2255;980;4689;4407;84;273;1530;2382;127;175;4795;3421;862;2373;3397;Ц;16917;2301;1396;4911;4174;89;267;1124;2540;143;203;4533;3807;699;2336;6587;Ц;15927;2560;1463;5564;5893;88;319;2736;2599;129;270;6232;4063;673;2477;6815;Ц;14184;2982;1882;1602;5026;88;347;1615;2825;131;261;5267;3918;1074;2809;5469;Ц;3866;3931;3941;4041;4115
9772171;      Langweid a.Lech;23547;2535;5646;7206;9117;32;736;3023;4888;421;768;9771;7212;1589;4636;3041;Ц;17124;2613;3382;2377;8998;28;744;3083;4666;460;312;9522;7768;1689;5095;2729;Ц;17716;2665;2990;2652;11573;29;835;5212;5000;473;243;12372;8239;1534;5146;2408;Ц;22855;2947;3116;7666;11133;28;848;4688;5117;429;817;11930;8246;2024;5644;7075;Ц;38523;3244;3630;20408;12577;29;840;5688;5561;435;583;12941;10130;1342;5715;11750;Ц;8173;8398;8473;8506;8703
9772177;      Meitingen, M;49550;7658;5010;9450;19929;39;1008;10065;7828;966;2254;22475;13417;458;6640;4348;Ц;38514;8300;5642;4261;17256;38;1010;7657;7471;1055;944;18917;17832;Ц;9051;3880;Ц;44495;9073;5865;9136;19607;39;1077;9535;7838;1093;1462;21986;18638;Ц;9645;3475;Ц;39131;9966;6103;9136;17553;39;1139;7339;8022;990;721;19421;15774;315;8478;4989;Ц;42736;10374;7317;7936;21544;44;1227;10506;8719;1006;1127;22404;19686;Ц;9916;7467;Ц;11652;11836;11978;11970;12152
9772178;      Mickhausen;4815;376;366;451;1266;30;125;238;811;52;55;1242;897;511;775;181;Ц;5664;421;447;581;1254;28;141;243;774;57;26;1217;982;537;847;Ц;Ц;7892;413;394;2585;2859;33;131;1803;825;55;28;2949;1051;520;857;1200;Ц;5612;414;468;2871;1982;31;131;914;844;49;233;2018;1036;597;915;1153;Ц;8108;445;628;1231;1928;31;138;780;917;50;67;1949;2336;Ц;957;1789;Ц;1416;1446;1440;1395;1386
9772179;      Mittelneufnach;3564;588;367;614;1031;38;112;220;629;30;52;1012;727;361;597;1021;Ц;3348;599;392;500;1023;38;128;221;601;33;25;991;804;347;624;894;Ц;4872;570;401;898;1185;37;117;305;693;31;28;1170;920;272;614;783;Ц;2488;610;453;110;1311;37;120;412;709;28;32;1301;906;316;669;581;Ц;4474;688;429;403;1321;37;122;358;771;28;60;1311;1013;296;688;506;Ц;1048;1032;1036;1082;1077
9772184;      Neusдя, St;64940;9027;8884;5376;27212;32;2608;6312;17008;1193;1590;28699;24110;2744;13909;6;Ц;65566;9417;8136;11299;27259;30;2662;6969;16233;1304;771;28535;25825;2612;14918;Ц;Ц;57583;9426;8642;2987;28661;31;2690;7819;16697;1359;878;30281;24455;4110;15757;Ц;Ц;67674;9782;10058;3405;31029;33;2841;9767;17091;1231;1229;32923;25400;4388;15861;Ц;Ц;75198;10590;10457;7982;31940;31;2778;9239;18575;1250;843;33817;26744;5106;17025;Ц;Ц;22106;22444;22547;22209;22375
9772185;      Nordendorf;8636;1475;599;1680;2583;14;226;641;1633;64;130;2712;2123;523;1399;340;Ц;11542;1653;688;2922;2925;12;240;1039;1558;69;127;3079;2052;681;1540;47;Ц;12392;1952;720;3487;2968;13;242;930;1690;85;148;3144;2323;527;1466;Ц;Ц;9012;2115;850;1843;3307;13;237;1243;1729;77;107;3518;2660;418;1569;Ц;Ц;11345;2325;848;2486;2874;13;243;653;1879;78;135;3016;2727;530;1757;Ц;Ц;2471;2514;2557;2526;2586
9772186;      Oberottmarshausen;9663;539;514;2200;2518;17;135;1033;1285;44;398;2672;1518;312;996;2060;Ц;7466;630;702;2069;2572;15;165;1113;1227;48;32;2686;1823;181;1003;2033;Ц;6749;703;525;1579;5355;16;160;3868;1259;47;215;5724;2327;Ц;1135;1924;Ц;15337;711;526;2935;3814;16;174;2289;1289;42;439;4079;2204;40;1175;1816;Ц;15159;809;698;4162;5273;15;154;3656;1401;43;203;5643;4634;Ц;2348;1707;Ц;1711;1734;1732;1743;1759
9772197;      Scherstetten;2590;461;364;86;833;24;61;93;634;14;15;841;646;377;564;196;Ц;3520;489;270;637;811;22;62;100;606;15;14;817;706;396;616;126;Ц;4112;511;291;846;852;23;69;113;624;15;15;863;691;421;626;55;Ц;1892;575;265;151;862;22;69;112;639;13;14;873;674;504;677;Ц;Ц;3187;611;286;147;1011;22;71;204;695;13;24;1039;737;506;685;Ц;Ц;1028;1053;1078;1080;1102
9772200;      Schwabmьnchen, St;45598;6365;6041;6334;17944;73;1225;6215;9090;1303;1451;19116;16987;243;8695;959;Ц;46233;6305;5307;8801;18587;71;1273;7105;8676;1423;1139;19621;19089;Ц;9785;2783;Ц;46807;6491;5891;5790;28201;70;1261;16175;9275;1372;1298;30459;16275;1563;9985;2693;Ц;61970;6774;6579;10751;27378;92;1544;14959;9492;1244;2230;29296;18673;518;9578;2603;Ц;66879;7276;7550;14152;21138;92;1585;7834;10316;1263;1479;22313;25260;Ц;12680;6716;Ц;14175;14371;14460;14908;14988
9772202;      Stadtbergen, St;28460;7058;5600;2712;16991;10;1517;3574;11148;688;966;17828;14171;2993;9080;2352;Ц;27575;6728;5137;4213;16516;9;1509;3550;10640;752;242;17169;14702;3369;9822;2198;Ц;28703;7700;4205;4834;16131;9;1548;2905;10855;756;373;16854;15056;3354;9845;3843;Ц;33538;8217;4941;7654;18196;9;1739;4592;11112;685;482;18904;14750;4289;10516;5487;Ц;37673;8718;5534;10146;19189;10;1731;4615;12077;695;629;19965;15245;4919;11013;5416;Ц;15050;15108;15248;15314;15585
9772207;      Thierhaupten, M;14224;1688;1822;3731;5304;51;392;1647;2955;246;442;5705;4565;125;2431;1640;Ц;12806;1788;1374;3976;5471;50;392;1927;2820;269;187;5819;4456;300;2558;4200;Ц;14967;1676;1426;3531;5594;50;402;1974;2904;252;253;6029;4802;182;2551;3783;Ц;13752;1803;1584;2093;5797;49;396;2139;2973;229;302;6264;4907;243;2703;3363;Ц;16900;1864;1886;1250;7227;49;398;3305;3231;232;320;7932;5210;251;2813;2941;Ц;4027;4060;4102;4044;4065
9772209;      Untermeitingen;19301;4058;2156;5685;7028;17;640;1246;4899;199;211;7330;5652;1703;4145;618;Ц;24487;4355;2228;5016;7169;17;623;1611;4675;218;206;7470;6006;1797;4248;537;Ц;17402;4243;2084;2265;7502;17;650;1597;4971;241;227;7864;6263;1727;4274;453;Ц;21772;5069;2373;2861;8645;17;686;2611;5087;218;266;9159;6441;2139;4747;363;Ц;27575;6029;2721;5260;9027;16;717;2518;5529;221;270;9562;6845;2430;5083;269;Ц;6936;7135;7409;7569;7603
9772211;      Ustersbach;5149;522;650;1175;1059;16;117;175;693;55;39;1091;1301;54;679;191;Ц;4696;543;701;462;1178;17;119;318;661;60;31;1213;1090;246;790;157;Ц;3969;550;854;701;1346;16;129;424;715;59;60;1405;936;365;754;612;Ц;5605;593;833;2287;1050;17;145;99;732;54;-1;1052;1169;250;706;3228;Ц;4495;631;832;400;1097;16;149;77;795;55;23;1099;1215;308;829;3148;Ц;1173;1174;1179;1246;1250
9772214;      Walkertshofen;4180;312;447;836;1339;18;117;489;667;44;170;1420;1204;58;653;483;Ц;4453;325;269;1204;1339;18;119;514;636;48;56;1389;1352;9;686;383;Ц;3085;316;321;137;1456;17;122;593;672;47;80;1540;1212;92;715;285;Ц;2174;338;220;158;1990;17;121;1116;688;43;138;2173;1339;40;698;99;Ц;5144;373;318;29;1610;18;130;666;748;43;92;1711;1341;112;780;46;Ц;1099;1117;1116;1149;1179
9772215;      Wehringen;5517;926;865;1344;3259;21;243;710;2100;177;152;3504;3150;148;1701;Ц;Ц;9007;1049;880;1026;3263;22;292;745;2005;193;427;3552;3327;166;1831;963;Ц;7128;1163;1025;1035;4023;22;272;1399;2138;185;25;4393;3004;449;1939;913;Ц;7501;1211;1164;1783;3724;24;327;1006;2188;168;135;3875;3993;Ц;1888;2827;Ц;9263;1376;1339;3068;5257;24;326;2348;2378;171;236;5583;3679;282;2158;3511;Ц;2955;2962;2972;3032;3046
