Landtagswahlen seit 1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9571145;      Feuchtwangen, St;8552;5478;10956;10842;6004;–;–;540;3100;349;8809;5963;11926;11798;6223;245;–;698;3394;185;9076;4772;9544;9450;5971;280;–;797;1529;236;9189;5022;10043;9919;5309;745;–;986;1558;457;9149;5459;10918;10732;4804;769;–;2451;1377;255;9131;6054;12108;11990;5014;1206;1155;2665;654;389;9187;6454;12908;12807;5509;1361;2309;2057;725;221
9571146;      Flachslanden, M;1858;1349;2698;2681;1407;–;–;124;777;37;1874;1466;2932;2908;1347;49;–;140;1024;40;1934;1219;2438;2404;1447;98;–;152;430;55;1908;1239;2478;2440;1155;302;–;170;371;128;1913;1334;2668;2622;1234;305;–;222;440;35;1903;1467;2934;2910;1104;661;388;338;170;49;1910;1518;3036;3010;1295;443;650;269;193;31
9571152;      Gebsattel;1270;820;1640;1625;690;–;–;159;527;33;1307;932;1864;1836;800;16;–;170;670;24;1342;759;1518;1502;878;20;–;144;322;32;1369;804;1608;1595;751;132;–;154;287;90;1331;853;1706;1683;695;99;–;179;350;39;1379;1008;2016;1971;761;243;154;355;191;55;1377;1041;2082;2043;870;238;282;258;192;71
9571154;      Gerolfingen;818;622;1244;1228;827;–;–;34;217;19;810;623;1245;1233;830;48;–;39;239;14;828;534;1068;1059;794;14;–;31;151;20;845;542;1084;1063;641;110;–;41;122;47;814;559;1118;1091;647;93;–;74;122;28;789;585;1170;1163;591;183;86;131;65;36;784;630;1260;1251;689;193;155;102;58;10
9571155;      Geslau;1010;791;1582;1560;1059;–;–;85;278;29;1062;827;1654;1637;1064;35;–;108;302;14;1080;688;1376;1351;948;38;–;73;149;47;1093;731;1462;1447;826;121;–;90;152;103;1060;810;1620;1599;878;144;–;92;181;56;1073;831;1662;1644;768;269;122;206;81;58;1053;841;1682;1674;863;284;245;103;59;37
9571165;      Heilsbronn, St;6148;4486;8972;8885;4490;–;–;557;2971;258;6451;4802;9603;9521;3994;1184;–;792;2771;147;6813;4197;8394;8324;4324;836;–;807;1717;226;6837;4375;8750;8634;3639;1107;–;888;1493;632;6798;4575;9150;9040;3679;1159;–;1132;1725;239;6922;5036;10072;10011;3421;1177;891;1974;1270;245;6830;5237;10472;10386;4068;1303;1613;1568;882;142
9571166;      Herrieden, St;5122;3857;7714;7554;5094;–;–;269;1576;107;5376;4068;8136;8015;4951;380;–;301;1718;86;5675;3525;7048;6906;3924;1195;–;402;932;76;5872;3583;7165;7094;3615;1093;–;443;1085;241;5939;3974;7946;7804;3730;980;–;785;1270;162;6129;4566;9132;9047;4173;1198;851;1502;532;221;6275;4908;9814;9725;5102;978;1549;1054;450;128
9571169;      Insingen;779;515;1030;1021;560;–;–;94;239;28;893;629;1258;1240;646;22;–;93;347;29;896;552;1104;1092;715;35;–;60;170;37;854;530;1060;1044;542;101;–;63;168;79;856;596;1192;1170;571;118;–;99;166;29;868;663;1326;1313;580;133;146;169;91;68;868;663;1326;1319;645;189;212;100;74;23
9571170;      Langfurth;1655;1225;2450;2427;1463;–;–;91;658;46;1638;1283;2566;2550;1466;69;–;90;746;34;1635;1075;2150;2125;1436;68;–;92;375;37;1655;1047;2094;2058;1072;283;–;97;341;55;1677;1156;2312;2285;1143;390;–;153;304;47;1655;1248;2496;2485;1218;371;209;286;186;53;1632;1324;2648;2638;1285;387;459;169;162;25
9571171;      Lehrberg, M;2120;1507;3014;2982;1664;–;–;134;860;55;2131;1580;3160;3123;1754;124;–;152;857;30;2321;1359;2718;2681;1697;200;–;148;411;64;2385;1399;2798;2753;1233;493;–;191;388;221;2335;1438;2874;2821;1315;415;–;272;447;57;2341;1632;3264;3242;1240;595;328;468;190;116;2312;1689;3378;3368;1489;439;570;337;251;76
9571174;      Leutershausen, St;4002;2869;5738;5664;3412;–;–;269;1376;92;4145;3029;6056;5987;3135;112;–;302;1764;104;4203;2526;5052;5005;3152;297;–;326;754;94;4329;2615;5229;5181;2536;676;–;325;772;261;4335;2772;5544;5477;2405;552;–;489;928;373;4343;3166;6332;6281;2532;716;601;1030;361;459;4262;3296;6592;6552;2892;844;1178;750;433;126
9571175;      Lichtenau, M;2845;1954;3907;3857;1994;–;–;200;1197;81;2894;2072;4144;4104;1995;199;–;255;1243;65;2878;1791;3582;3526;1906;284;–;273;677;147;2927;1840;3680;3650;1549;519;–;240;791;232;2988;2005;4009;3947;1606;601;–;358;761;102;3011;2206;4412;4381;1682;749;474;598;371;98;2984;2256;4512;4482;1931;516;730;536;430;78
9571177;      Merkendorf, St;1829;1253;2506;2458;1380;–;–;144;599;76;1873;1348;2694;2669;1308;167;–;139;730;64;1992;1130;2259;2239;1380;117;–;142;371;76;2040;1275;2550;2522;1183;266;–;176;417;169;2115;1340;2680;2649;1222;286;–;270;396;54;2220;1674;3348;3322;1483;418;369;459;155;84;2269;1763;3526;3505;1466;523;630;356;188;77
9571178;      Mitteleschenbach;1110;933;1866;1834;1280;–;–;34;451;4;1158;908;1816;1795;1127;15;–;20;533;7;1216;823;1646;1608;1240;11;–;32;283;7;1247;787;1574;1516;933;81;–;36;247;86;1293;874;1748;1720;950;85;–;54;239;21;1272;979;1958;1945;1139;173;190;121;158;33;1268;1039;2078;2060;1170;226;385;71;114;12
9571179;      Mönchsroth;1036;657;1314;1285;603;–;–;60;472;60;1079;703;1406;1387;640;58;–;52;500;28;1184;600;1200;1181;686;32;–;59;278;36;1196;572;1144;1121;456;132;–;69;231;76;1207;660;1320;1292;534;198;–;93;252;48;1197;784;1568;1553;649;125;229;233;134;52;1242;836;1672;1651;782;146;376;141;117;26
9571180;      Neuendettelsau;5009;3664;7327;7255;3429;–;–;567;2519;233;5167;3755;7508;7433;3355;277;–;644;2502;165;5307;3185;6370;6326;3057;293;–;769;1353;408;5516;3351;6702;6648;2821;620;–;758;1284;465;5574;3521;7042;6923;2767;729;–;1072;1375;168;5622;3983;7966;7922;2715;903;692;1697;793;247;5719;4137;8274;8227;3287;807;1190;1403;718;183
9571181;      Neusitz;1278;894;1788;1765;858;–;–;152;523;69;1373;1017;2034;2012;1016;38;–;197;628;33;1467;822;1644;1616;929;33;–;149;383;45;1581;925;1850;1820;862;157;–;149;357;132;1568;989;1978;1959;896;104;–;188;373;117;1587;1173;2346;2325;897;274;242;429;183;88;1576;1216;2432;2416;1045;269;384;285;223;49
9571183;      Oberdachstetten;1044;725;1450;1436;846;–;–;59;387;30;1192;856;1712;1686;913;22;–;77;545;20;1309;733;1466;1451;903;45;–;72;313;30;1283;770;1540;1510;720;159;–;86;298;74;1271;839;1678;1647;739;132;–;143;397;43;1282;909;1818;1811;748;219;216;248;125;63;1269;956;1912;1886;770;245;332;196;163;22
9571188;      Ohrenbach;565;398;796;790;502;–;–;59;122;16;556;434;868;860;632;6;–;64;101;8;535;365;730;719;550;17;–;45;62;20;514;368;736;725;419;47;–;45;76;60;480;356;712;706;423;60;–;57;88;16;483;405;810;808;363;123;59;108;37;51;472;388;776;770;319;171;108;71;41;10
9571189;      Ornbau, St;1120;831;1662;1638;1066;–;–;85;313;12;1206;861;1722;1700;1059;55;–;92;365;31;1245;701;1402;1390;1093;26;–;73;101;16;1238;751;1502;1481;736;229;–;111;181;90;1259;829;1658;1631;901;223;–;104;205;29;1267;969;1938;1925;825;350;178;281;93;33;1266;1008;2016;2007;907;387;316;179;78;17
9571190;      Petersaurach;3442;2443;4886;4844;2362;–;–;293;1719;134;3601;2655;5310;5265;2145;571;–;300;1824;78;3723;2249;4498;4446;2292;457;–;371;984;107;3808;2446;4892;4835;1895;832;–;421;978;297;3814;2571;5142;5063;2125;738;–;518;1018;95;3917;2917;5834;5783;2242;757;628;933;549;156;3863;3083;6166;6129;2677;665;1036;728;520;90
9571192;      Röckingen;558;438;876;863;495;–;–;28;240;8;562;454;908;897;606;5;–;45;193;9;578;392;784;758;492;13;–;39;162;9;591;366;732;713;360;74;–;42;110;36;591;416;832;817;405;53;–;77;177;22;585;466;932;930;381;104;94;153;74;25;586;452;904;898;421;92;126;109;60;23
9571193;      Rothenburg ob der Tauber, GKSt;8774;5626;11252;11089;4586;–;–;952;4356;337;8642;5794;11588;11410;4745;210;–;1108;4341;276;8564;4385;8770;8581;4581;238;–;911;2258;176;8536;4716;9424;9310;3762;794;–;969;2219;538;8456;5007;10013;9811;3651;634;–;1243;2369;310;8157;5546;11092;10979;3643;1199;1035;2304;1257;431;7919;5497;10994;10877;4320;1077;1505;1653;1198;328
9571194;      Rügland;872;660;1320;1301;797;–;–;72;282;20;870;656;1312;1299;728;52;–;84;307;8;900;644;1288;1275;940;42;–;96;127;19;971;677;1354;1346;749;125;–;99;141;107;980;705;1410;1391;850;118;–;112;151;17;990;762;1524;1518;661;227;152;216;78;29;1020;819;1638;1634;744;230;227;205;101;19
9571196;      Sachsen b.Ansbach;2397;1825;3650;3615;1931;–;–;162;1099;96;2411;1857;3714;3679;1761;381;–;165;1013;44;2485;1663;3326;3293;1740;455;–;188;626;63;2517;1763;3526;3500;1323;1041;–;198;520;135;2584;1884;3768;3726;1445;1077;–;271;499;78;2726;2090;4180;4157;1507;1038;339;609;283;107;2762;2222;4444;4408;2008;479;613;585;378;77
9571198;      Schillingsfürst, St;1909;1186;2372;2349;1063;–;–;158;747;205;2020;1301;2602;2567;1097;208;–;168;760;110;2110;1091;2182;2125;1096;238;–;169;438;68;2175;1135;2270;2237;827;342;–;167;399;199;2160;1231;2462;2423;920;364;–;294;423;99;2085;1359;2718;2694;960;494;281;409;194;120;2002;1433;2866;2839;1218;369;532;279;207;57
9571199;      Schnelldorf;2474;1524;3048;3026;1517;–;–;208;877;72;2606;1669;3338;3299;1578;92;–;137;1095;40;2687;1342;2684;2652;1675;55;–;174;493;45;2715;1454;2908;2875;1472;186;–;226;562;105;2808;1664;3328;3269;1380;277;–;690;504;80;2798;1914;3828;3792;1397;410;421;890;244;109;2758;1980;3960;3916;1674;472;722;557;235;61
9571200;      Schopfloch, M;2158;1439;2878;2836;1127;–;–;97;1443;37;2159;1489;2978;2949;1126;40;–;92;1484;37;2188;1229;2458;2428;1271;56;–;135;808;46;2238;1180;2360;2337;1103;138;–;124;693;61;2230;1327;2653;2617;1119;147;–;320;695;45;2226;1425;2850;2838;1100;294;360;385;352;95;2135;1535;3070;3044;1333;327;610;253;322;47
9571205;      Steinsfeld;964;704;1408;1388;758;–;–;193;291;36;976;767;1534;1512;837;13;–;247;306;23;1004;666;1332;1306;854;22;–;105;198;50;1030;680;1360;1339;768;50;–;91;189;94;1010;708;1416;1401;732;93;–;113;219;56;998;749;1498;1492;718;166;105;169;103;93;981;781;1562;1552;741;272;231;109;88;28
9571208;      Unterschwaningen;694;494;988;979;590;–;–;43;205;18;697;504;1008;985;559;48;–;25;260;20;721;404;808;798;550;12;–;33;136;14;703;409;818;794;411;80;–;54;111;46;683;428;856;842;429;70;–;61;154;34;695;501;1002;992;553;96;107;81;52;38;696;527;1054;1046;509;145;181;58;61;21
9571214;      Wassertrüdingen, St;4572;3081;6162;6036;3506;–;–;280;1602;94;4752;3188;6376;6256;3612;176;–;194;1725;52;4698;2522;5044;4958;3355;64;–;198;951;61;4697;2436;4872;4811;2588;428;–;185;853;219;4584;2603;5206;5097;2744;387;–;320;903;131;4493;2919;5838;5794;2650;639;576;755;536;171;4405;2979;5958;5912;2624;659;1111;628;438;106
9571216;      Weidenbach, M;1415;1018;2036;2013;893;–;–;141;620;71;1550;1102;2204;2178;1086;103;–;136;596;52;1597;961;1922;1896;1029;85;–;185;394;55;1580;980;1960;1939;854;185;–;197;384;125;1541;990;1980;1959;799;238;–;235;374;63;1622;1197;2394;2371;872;429;159;456;184;55;1678;1277;2554;2540;1086;352;307;420;190;36
9571217;      Weihenzell;1794;1318;2636;2620;1586;–;–;179;583;45;1913;1439;2878;2859;1589;82;–;188;717;56;2049;1258;2516;2495;1628;129;–;204;317;85;2143;1397;2794;2775;1339;408;–;204;346;227;2221;1521;3042;3006;1499;446;–;317;364;62;2279;1817;3634;3612;1595;568;291;561;150;110;2319;1908;3816;3797;1852;509;394;476;217;92
9571218;      Weiltingen, M;1022;730;1460;1439;869;–;–;54;408;41;1044;800;1600;1584;792;230;–;59;411;17;1053;637;1274;1254;818;77;–;87;201;12;1081;711;1422;1405;706;249;–;67;221;38;1078;705;1410;1387;677;253;–;123;162;30;1102;842;1684;1677;866;205;128;204;93;43;1073;800;1600;1576;740;270;213;183;80;16
9571222;      Wettringen;700;412;824;811;379;–;–;73;211;23;728;450;900;881;405;16;–;75;278;11;753;366;732;716;427;18;–;50;139;13;734;400;800;790;357;35;–;75;139;52;739;447;894;887;380;46;–;95;145;33;739;516;1032;1020;374;103;144;183;58;43;745;526;1052;1036;407;141;233;90;59;25
9571223;      Wieseth;1026;670;1340;1321;811;–;–;48;279;25;1011;710;1420;1400;849;44;–;28;311;24;1031;585;1170;1154;778;39;–;64;173;13;1068;602;1204;1187;623;146;–;75;147;55;1102;660;1320;1305;644;156;–;154;153;36;1072;743;1486;1475;699;175;192;160;84;42;1053;849;1698;1693;833;205;338;125;82;27
9571224;      Wilburgstetten;1593;1023;2046;2006;1163;–;–;98;550;39;1599;1057;2114;2084;1197;80;–;70;564;23;1630;816;1632;1603;1208;14;–;60;211;21;1631;863;1726;1693;913;134;–;72;231;81;1622;943;1885;1848;1057;163;–;120;259;34;1617;1096;2192;2160;1059;202;268;279;106;70;1571;1139;2278;2258;1096;276;468;183;104;31
9571225;      Windelsbach;740;523;1046;1034;566;–;–;49;262;21;774;585;1170;1161;642;33;–;84;287;20;790;524;1048;1030;663;42;–;64;145;42;828;547;1094;1081;573;100;–;82;146;51;829;625;1250;1223;600;82;–;93;179;44;845;669;1338;1331;611;182;82;186;72;66;834;688;1376;1368;648;181;195;170;69;21
9571226;      Windsbach, St;4063;2911;5822;5761;3305;–;–;296;1661;126;4239;3137;6274;6206;3275;242;–;329;1906;93;4516;2607;5214;5162;3326;197;–;372;825;216;4482;2574;5148;5099;2645;510;–;482;782;276;4494;2807;5614;5541;2706;637;–;489;907;121;4442;3139;6278;6249;2831;732;602;939;443;170;4481;3314;6628;6569;2994;783;1195;668;399;100
9571227;      Wittelshofen;987;766;1532;1518;1013;–;–;53;325;25;960;736;1472;1452;932;62;–;46;338;10;1005;661;1322;1312;974;17;–;47;229;11;1022;674;1348;1328;836;100;–;60;166;23;1024;717;1434;1412;834;124;–;115;163;22;1014;762;1524;1510;843;180;106;190;79;28;1000;782;1564;1555;808;253;224;136;51;20
9571228;      Wörnitz;1084;676;1352;1325;714;–;–;90;319;50;1173;725;1450;1428;764;40;–;92;351;28;1220;651;1302;1286;867;35;–;103;178;18;1262;649;1298;1284;631;110;–;125;177;70;1290;735;1470;1444;718;112;–;219;199;30;1286;837;1674;1662;747;179;171;305;89;42;1308;948;1896;1886;919;180;357;231;89;23
9571229;      Wolframs-Eschenbach, St;1830;1296;2592;2527;1570;–;–;89;630;28;2015;1489;2978;2909;1694;119;–;100;790;29;2125;1271;2542;2472;1700;150;–;94;356;57;2175;1355;2710;2655;1408;405;–;129;355;168;2260;1447;2894;2847;1404;461;–;208;371;72;2400;1709;3418;3385;1489;571;347;383;182;127;2390;1839;3678;3635;1701;541;685;280;155;59
9571444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9572111;      Adelsdorf;4847;3500;7000;6876;3228;–;–;272;2934;144;5020;3798;7596;7526;3204;439;–;262;3251;77;5314;3146;6291;6220;3232;1034;–;388;1250;108;5583;3351;6702;6630;2801;1119;–;375;1560;394;5840;3881;7762;7655;3331;1220;–;468;1572;211;6229;4586;9172;9117;3286;1547;916;1327;995;376;6787;5068;10136;10040;4264;1308;1516;1220;943;247
9572114;      Aurachtal;1750;1191;2382;2359;1065;–;–;140;909;101;1919;1416;2832;2816;1191;101;–;117;1160;84;2121;1199;2398;2382;1371;143;–;183;484;128;2260;1346;2692;2661;1292;249;–;198;538;209;2300;1537;3073;3029;1477;312;–;213;629;124;2326;1775;3550;3531;1499;397;307;560;364;163;2315;1753;3506;3488;1583;404;445;408;368;105
9572115;      Baiersdorf, St;4827;3458;6916;6854;3025;–;–;427;2704;333;4844;3608;7216;7178;3294;150;–;395;2802;179;5297;3272;6544;6471;3608;266;–;654;1517;250;5555;3492;6984;6902;2874;861;–;620;1390;556;5668;3872;7744;7642;3344;577;–;794;1792;258;5829;4546;9092;9019;3229;802;819;1917;1113;420;5974;4584;9168;9113;3655;770;1102;1784;929;295
9572119;      Bubenreuth;3323;2539;5078;5031;2421;–;–;364;1747;302;3445;2647;5294;5244;2579;251;–;342;1762;147;3463;2292;4584;4545;2394;300;–;497;1085;194;3458;2314;4628;4560;1916;330;–;496;1138;380;3467;2566;5132;5076;2077;362;–;730;1182;243;3501;2825;5650;5615;1822;473;331;1443;806;299;3372;2719;5438;5402;2068;414;410;1414;574;194
9572120;      Buckenhof;2172;1746;3492;3481;1446;–;–;324;1316;227;2216;1807;3614;3595;1599;110;–;353;1281;116;2360;1740;3480;3453;1600;161;–;556;883;139;2390;1781;3562;3547;1213;200;–;605;1033;317;2464;1944;3888;3845;1275;288;–;686;1054;184;2384;2010;4020;4003;1043;270;202;1300;586;214;2385;1975;3950;3918;1158;180;250;1413;492;100
9572121;      Eckental, M;10214;7257;14514;14352;6694;–;–;1208;5087;683;10685;7955;15909;15806;7148;772;–;907;6019;297;11006;6820;13639;13513;7269;956;–;1670;2728;471;11210;7267;14534;14423;6449;1674;–;1759;2649;858;11353;7983;15966;15726;6819;1250;–;1419;3986;416;11295;8842;17684;17581;6725;1804;1655;3922;1648;657;11262;8825;17650;17520;8027;1590;2145;3076;1510;358
9572126;      Gremsdorf;805;621;1242;1233;776;–;–;25;343;26;891;672;1344;1335;714;115;–;32;397;17;1092;576;1152;1124;728;148;–;42;127;28;1129;617;1234;1215;671;170;–;99;142;63;1156;737;1473;1447;783;132;–;92;219;35;1188;860;1720;1704;744;213;173;276;132;47;1330;918;1836;1825;839;240;289;184;147;35
9572127;      Großenseebach;1556;1183;2366;2351;1178;–;–;152;834;87;1624;1275;2550;2533;1267;88;–;164;888;39;1693;1158;2316;2296;1274;187;–;217;491;65;1805;1323;2646;2620;1084;503;–;182;484;221;1860;1399;2798;2782;1245;377;–;237;643;92;1890;1556;3112;3091;1248;333;179;632;361;129;1885;1537;3074;3056;1471;243;287;536;290;73
9572130;      Hemhofen;3667;2688;5376;5333;2007;–;–;267;2574;174;3813;2833;5666;5634;2000;150;–;198;2912;89;4017;2486;4971;4925;2319;561;–;389;1297;127;4057;2592;5184;5126;2013;694;–;376;1295;382;4131;2832;5664;5590;2137;910;–;497;1331;144;4146;3093;6186;6151;2099;689;611;1188;829;218;4131;3153;6306;6272;2492;691;882;948;757;112
9572131;      Heroldsberg, M;5368;4027;8054;7982;3383;–;–;585;3090;510;5438;4296;8591;8536;3726;328;–;676;3296;170;5622;3615;7230;7157;3629;579;–;765;1683;252;5847;4120;8240;8184;3611;609;–;956;1800;632;6321;4748;9496;9391;4285;706;–;1108;2129;310;6287;5028;10056;10006;4026;666;836;2169;1082;479;6266;5107;10214;10153;4633;640;1042;2131;969;258
9572132;      Herzogenaurach, St;15650;10908;21816;21541;9926;–;–;1089;8196;951;16334;11717;23434;23208;10257;888;–;1192;9029;652;16670;9711;19422;19169;10822;596;–;1580;4710;876;16954;10026;20052;19809;9129;1298;–;1476;5297;1329;17076;11445;22888;22538;10369;1483;–;1905;5617;1028;16587;12481;24962;24741;9858;1700;2072;4608;3395;1287;16845;12631;25262;25073;10862;1993;2908;3800;3517;710
9572133;      Heßdorf;2289;1592;3184;3158;1846;–;–;178;898;111;2456;1755;3510;3484;1945;97;–;144;1060;76;2579;1621;3242;3219;2111;184;–;219;482;133;2678;1703;3406;3387;1525;286;–;218;532;597;2700;1898;3796;3744;1859;364;–;271;696;199;2753;2091;4182;4149;1809;464;386;599;402;170;2778;2121;4242;4220;2090;458;539;523;335;81
9572135;      Höchstadt a.d.Aisch, St;9406;6380;12760;12585;6161;–;–;547;4837;310;9592;6790;13580;13417;6380;527;–;416;5205;194;9997;5833;11666;11480;6172;2044;–;631;2015;236;10299;6158;12316;12180;5743;2459;–;582;1690;797;10467;6570;13136;12932;6160;1513;–;819;2349;416;10526;7559;15109;14976;5718;2542;1831;2096;1203;512;10636;7785;15570;15489;6341;2447;2904;1722;1101;324
9572137;      Kalchreuth;2142;1649;3298;3276;1598;–;–;187;1178;129;2220;1752;3504;3468;1580;320;–;175;1205;39;2328;1560;3120;3094;1680;410;–;297;560;71;2439;1740;3480;3449;1644;539;–;341;577;158;2418;1854;3708;3674;1685;430;–;389;717;117;2442;2068;4136;4113;1631;478;323;823;421;172;2454;2057;4114;4097;1838;479;391;813;320;63
9572139;      Lonnerstadt, M;1335;866;1732;1702;716;–;–;50;735;34;1436;1003;2006;1981;710;94;–;55;925;20;1527;834;1668;1649;835;279;–;72;343;33;1605;881;1762;1734;799;316;–;87;281;84;1617;995;1990;1939;807;290;–;117;380;48;1630;1133;2266;2247;778;456;301;290;212;45;1646;1235;2470;2446;897;449;523;257;167;31
9572141;      Marloffstein;1193;949;1898;1880;1013;–;–;111;525;159;1213;981;1962;1944;1140;55;–;104;501;77;1246;931;1862;1839;1190;105;–;138;311;74;1232;950;1900;1888;955;140;–;157;385;180;1200;958;1916;1887;941;123;–;178;383;126;1228;1046;2092;2083;826;135;161;396;283;161;1241;1042;2084;2076;920;155;159;433;187;99
9572142;      Möhrendorf;2895;2282;4564;4523;1933;–;–;362;1655;366;3004;2414;4828;4778;2115;252;–;322;1716;113;3201;2203;4406;4342;2124;589;–;495;910;115;3365;2460;4920;4876;1976;643;–;660;895;460;3521;2689;5378;5326;2297;442;–;851;1091;255;3608;3061;6122;6080;2110;553;343;1690;597;385;3678;3097;6194;6159;2569;415;453;1651;523;226
9572143;      Mühlhausen, M;1125;696;1392;1380;668;–;–;51;453;51;1177;784;1568;1558;643;49;–;35;497;25;1252;648;1296;1281;745;128;–;46;216;25;1278;900;1800;1771;809;344;–;58;291;93;1329;861;1722;1705;784;224;–;78;316;36;1363;1006;2012;2007;725;314;323;254;154;50;1403;1072;2144;2139;825;361;451;219;133;29
